EPOCH,Time Consumed,Total Frames,Running_Average_Rewards,Train_Epoch_Reward,Running_Training_Average_Rewards,Explore_Time,Train___Time,Eval____Time,backward_eval_rewards,forward_eval_rewards,Reward_Mean_Mean,Reward_Mean_Std,Reward_Mean_Max,Reward_Mean_Min,alpha_0_Mean,alpha_0_Std,alpha_0_Max,alpha_0_Min,alpha_1_Mean,alpha_1_Std,alpha_1_Max,alpha_1_Min,Alpha_loss_Mean,Alpha_loss_Std,Alpha_loss_Max,Alpha_loss_Min,Training/policy_loss_Mean,Training/policy_loss_Std,Training/policy_loss_Max,Training/policy_loss_Min,Training/qf1_loss_Mean,Training/qf1_loss_Std,Training/qf1_loss_Max,Training/qf1_loss_Min,Training/qf2_loss_Mean,Training/qf2_loss_Std,Training/qf2_loss_Max,Training/qf2_loss_Min,Training/pf_norm_Mean,Training/pf_norm_Std,Training/pf_norm_Max,Training/pf_norm_Min,Training/qf1_norm_Mean,Training/qf1_norm_Std,Training/qf1_norm_Max,Training/qf1_norm_Min,Training/qf2_norm_Mean,Training/qf2_norm_Std,Training/qf2_norm_Max,Training/qf2_norm_Min,log_std/mean_Mean,log_std/mean_Std,log_std/mean_Max,log_std/mean_Min,log_std/std_Mean,log_std/std_Std,log_std/std_Max,log_std/std_Min,log_std/max_Mean,log_std/max_Std,log_std/max_Max,log_std/max_Min,log_std/min_Mean,log_std/min_Std,log_std/min_Max,log_std/min_Min,log_prob_0_Mean,log_prob_0_Std,log_prob_0_Max,log_prob_0_Min,log_prob_1_Mean,log_prob_1_Std,log_prob_1_Max,log_prob_1_Min,log_probs/mean_Mean,log_probs/mean_Std,log_probs/mean_Max,log_probs/mean_Min,log_probs/std_Mean,log_probs/std_Std,log_probs/std_Max,log_probs/std_Min,log_probs/max_Mean,log_probs/max_Std,log_probs/max_Max,log_probs/max_Min,log_probs/min_Mean,log_probs/min_Std,log_probs/min_Max,log_probs/min_Min,mean/mean_Mean,mean/mean_Std,mean/mean_Max,mean/mean_Min,mean/std_Mean,mean/std_Std,mean/std_Max,mean/std_Min,mean/max_Mean,mean/max_Std,mean/max_Max,mean/max_Min,mean/min_Mean,mean/min_Std,mean/min_Max,mean/min_Min
20,4.151878833770752,16400,-5.29934,-44.00277,0.16280,0.00157,2.50847,1.64179,-9.63746,-9.42413,-0.21693,0.02081,-0.16358,-0.26596,0.29343,0.00504,0.30220,0.28484,0.29344,0.00504,0.30220,0.28484,-12.09672,0.16164,-11.78777,-12.37780,-33.13520,0.32809,-32.58821,-33.90903,0.74069,0.15269,1.18296,0.50354,0.54994,0.04842,0.67440,0.45223,0.25814,0.04628,0.37203,0.16332,102.87708,28.66017,166.66064,54.29559,65.35977,14.65562,99.66638,35.67822,-0.18783,0.00694,-0.17243,-0.20383,0.06737,0.00423,0.07939,0.05688,-0.06020,0.00692,-0.04421,-0.07846,-0.69524,0.03171,-0.52563,-0.73756,-3.86954,0.03065,-3.78802,-3.95236,-3.86513,0.03043,-3.77072,-3.95010,-3.86734,0.02292,-3.79803,-3.92134,0.70543,0.02298,0.76522,0.64347,-1.25517,0.38067,1.05436,-1.90927,-7.24159,0.71052,-5.94745,-10.64131,-0.01053,0.03028,0.05842,-0.07278,0.22246,0.00554,0.23755,0.20971,0.82575,0.08718,1.09914,0.62868,-0.84074,0.07861,-0.68168,-1.09091
21,4.63658881187439,16800,-5.30494,-81.76787,0.03636,0.00157,3.07712,1.55785,-4.21562,-2.57801,-0.21904,0.01851,-0.16724,-0.25996,0.27650,0.00474,0.28475,0.26842,0.27651,0.00474,0.28476,0.26842,-12.63375,0.15848,-12.33972,-12.91076,-33.45398,0.30960,-32.89780,-34.19639,0.73842,0.15402,1.11228,0.48507,0.55821,0.07299,0.94233,0.44886,0.25073,0.04817,0.44186,0.17194,102.90387,29.94952,160.00899,39.57997,67.86184,20.51032,143.75955,16.13781,-0.19503,0.00753,-0.17755,-0.21488,0.07437,0.00449,0.08656,0.06516,-0.04929,0.00844,-0.03019,-0.06671,-0.73371,0.03920,-0.56206,-0.78274,-3.82981,0.03742,-3.69827,-3.93068,-3.82823,0.03540,-3.70783,-3.95296,-3.82902,0.02939,-3.70957,-3.90026,0.75352,0.02639,0.82013,0.68127,-1.03887,0.39181,0.21421,-1.87094,-7.46690,0.79418,-6.00298,-10.72313,-0.01633,0.02542,0.04174,-0.08177,0.23958,0.00752,0.26197,0.22107,0.88407,0.08534,1.14850,0.68208,-0.92132,0.08315,-0.72768,-1.20745
22,5.2251787185668945,17200,-5.43951,-103.17203,0.11231,0.00157,2.72965,2.49390,-6.59352,-0.70740,-0.21692,0.02046,-0.15554,-0.26853,0.26058,0.00446,0.26834,0.25297,0.26058,0.00446,0.26835,0.25297,-13.17186,0.15793,-12.84895,-13.46609,-33.73050,0.31220,-33.16658,-34.48748,0.74058,0.16276,1.16932,0.47843,0.53649,0.05913,0.69579,0.42423,0.25363,0.03812,0.38046,0.17526,104.08966,30.70651,175.63657,44.49733,61.67471,20.71852,110.14620,18.97051,-0.20089,0.00771,-0.17542,-0.22121,0.07966,0.00407,0.09175,0.06756,-0.03774,0.01234,0.00270,-0.06421,-0.75616,0.03714,-0.53663,-0.81621,-3.79632,0.03738,-3.69402,-3.89420,-3.79478,0.03340,-3.69972,-3.88984,-3.79555,0.02757,-3.73162,-3.86974,0.79198,0.02796,0.85686,0.73029,-0.78173,0.45336,1.23739,-1.62371,-7.47959,0.75766,-5.98657,-10.67852,-0.01399,0.02135,0.03832,-0.07284,0.25406,0.00673,0.27027,0.24076,0.95809,0.08771,1.20667,0.78425,-0.98013,0.09523,-0.76481,-1.31130
23,4.554738998413086,17600,-4.63079,-28.81096,-0.52463,0.02715,2.46140,2.06614,-7.11045,-1.74240,-0.20963,0.01965,-0.14628,-0.26391,0.24559,0.00420,0.25289,0.23843,0.24560,0.00419,0.25290,0.23845,-13.68159,0.14546,-13.40136,-13.94872,-34.00938,0.19815,-33.46220,-34.48080,0.55887,0.10976,1.00073,0.42601,0.54393,0.04658,0.67595,0.44010,0.27356,0.04202,0.41034,0.18861,58.55062,27.25382,149.78209,12.86045,68.56535,14.67187,107.10925,31.30983,-0.21549,0.00897,-0.19918,-0.23854,0.08835,0.00418,0.09844,0.07564,-0.03557,0.01283,0.00777,-0.06637,-0.83094,0.03368,-0.63009,-0.87676,-3.74849,0.03969,-3.64073,-3.86138,-3.74235,0.03933,-3.61158,-3.84310,-3.74542,0.03301,-3.66149,-3.83921,0.84019,0.02888,0.91315,0.75457,-0.55223,0.41379,0.87321,-1.47965,-7.71005,0.74992,-6.35414,-10.38537,-0.01992,0.02142,0.03568,-0.07625,0.27046,0.00766,0.28754,0.25577,1.02014,0.09374,1.31126,0.79185,-1.04985,0.10705,-0.83336,-1.34338
24,3.3804337978363037,18000,-5.98542,-11.82959,-0.36956,0.00158,2.73038,0.64842,-13.87451,-3.97074,-0.21433,0.02050,-0.15216,-0.26046,0.23149,0.00395,0.23836,0.22476,0.23151,0.00395,0.23838,0.22478,-14.19052,0.14676,-13.87047,-14.43536,-34.13493,0.10280,-33.87405,-34.68691,0.54011,0.04437,0.66822,0.45093,0.55270,0.05498,0.75326,0.44170,0.29217,0.05245,0.52014,0.19504,61.49252,12.29592,93.74383,20.53333,68.25794,18.13350,122.48344,18.93406,-0.22522,0.00779,-0.20805,-0.24303,0.09299,0.00471,0.10756,0.08025,-0.03157,0.01389,0.01887,-0.06080,-0.85041,0.03069,-0.61153,-0.89906,-3.70218,0.04485,-3.56942,-3.84338,-3.69707,0.04097,-3.58721,-3.80747,-3.69962,0.03422,-3.61735,-3.80449,0.88156,0.03334,0.98998,0.80367,-0.33247,0.54936,2.89031,-1.35217,-7.72510,0.79967,-6.18564,-11.36165,-0.02560,0.02295,0.02228,-0.09966,0.28546,0.00882,0.31241,0.26451,1.06550,0.11353,1.40793,0.81833,-1.10833,0.10680,-0.91823,-1.56440
25,3.9807772636413574,18400,-5.12026,-110.99756,0.07698,0.00159,2.59160,1.38753,-9.29471,-1.11527,-0.21632,0.02027,-0.16431,-0.26846,0.21823,0.00371,0.22469,0.21189,0.21825,0.00371,0.22471,0.21191,-14.69169,0.15669,-14.37643,-15.04405,-34.25072,0.06943,-34.10851,-34.45909,0.52840,0.04951,0.69896,0.41234,0.54663,0.05158,0.69759,0.44984,0.28813,0.04162,0.39365,0.20342,61.54733,14.64115,106.89832,20.40053,68.76780,17.52432,110.86344,25.09755,-0.23549,0.01028,-0.20554,-0.25547,0.10053,0.00494,0.11659,0.08762,-0.02826,0.01509,0.01979,-0.05998,-0.87304,0.03564,-0.68687,-0.91897,-3.65522,0.04594,-3.53535,-3.81678,-3.65050,0.04746,-3.53969,-3.76755,-3.65286,0.03895,-3.55608,-3.75124,0.92334,0.03166,0.99205,0.80981,-0.02968,0.60634,2.26744,-1.39097,-7.81675,0.73264,-6.35875,-9.95517,-0.02961,0.02154,0.02528,-0.09349,0.29889,0.00798,0.31759,0.27706,1.12630,0.11827,1.47036,0.86980,-1.18439,0.11891,-0.90473,-1.45134
26,5.68039608001709,18800,-5.13028,-85.90644,-0.15676,0.00153,2.82994,2.84887,-6.34510,-0.54869,-0.21821,0.01932,-0.17210,-0.26240,0.20574,0.00350,0.21183,0.19977,0.20576,0.00350,0.21185,0.19980,-15.18211,0.15874,-14.84141,-15.51530,-34.37288,0.21710,-34.02298,-34.85583,0.52724,0.05366,0.68708,0.41169,0.54669,0.04580,0.67383,0.45874,0.31326,0.05158,0.46085,0.21632,59.04877,17.30889,104.46666,14.42944,68.72250,14.71657,104.69897,30.99487,-0.24889,0.01264,-0.21828,-0.28610,0.10652,0.00509,0.12143,0.09374,-0.03352,0.01230,-0.00460,-0.06300,-0.89471,0.04158,-0.65574,-0.98887,-3.60900,0.04664,-3.48459,-3.73680,-3.59763,0.04504,-3.44506,-3.68620,-3.60331,0.03707,-3.46483,-3.68794,0.96204,0.02792,1.03750,0.89329,0.04554,0.52965,1.64879,-0.82855,-7.90113,0.69813,-6.66040,-10.09580,-0.02872,0.02257,0.03829,-0.08458,0.31187,0.00613,0.33201,0.29797,1.20170,0.13302,1.61422,0.89712,-1.22755,0.12228,-0.93646,-1.70400
27,4.030770778656006,19200,-6.20388,-161.17164,-0.79396,0.00158,2.85511,1.17403,-11.23442,-6.80247,-0.21649,0.02152,-0.16777,-0.29239,0.19398,0.00329,0.19971,0.18837,0.19401,0.00329,0.19974,0.18839,-15.65674,0.14531,-15.35563,-15.96806,-34.35307,0.08317,-34.09599,-34.69694,0.52259,0.05029,0.71561,0.41253,0.54118,0.04648,0.67277,0.45598,0.32884,0.05407,0.51249,0.22594,62.55990,15.39983,104.35561,22.83425,68.64693,14.90712,103.89510,33.15876,-0.25572,0.00962,-0.23189,-0.27527,0.11171,0.00540,0.12415,0.09952,-0.02871,0.01447,0.01709,-0.06278,-0.94258,0.03732,-0.73998,-1.00973,-3.54773,0.05514,-3.41241,-3.68830,-3.54881,0.04714,-3.41558,-3.66811,-3.54827,0.04309,-3.43466,-3.67230,1.00617,0.03500,1.09470,0.92432,0.37055,0.72131,3.79296,-0.82644,-7.94958,0.84805,-6.36442,-11.22211,-0.02867,0.02238,0.02253,-0.07576,0.32832,0.00904,0.35365,0.30529,1.25786,0.12491,1.74070,1.00366,-1.32316,0.12069,-1.04644,-1.75617
28,4.494747877120972,19600,-7.80594,-42.15785,-0.32579,0.00168,2.82130,1.67169,-12.72432,-12.14919,-0.21793,0.01971,-0.16599,-0.27793,0.18293,0.00310,0.18831,0.17764,0.18294,0.00310,0.18833,0.17766,-16.11252,0.15432,-15.80044,-16.51288,-34.39744,0.19642,-34.06709,-34.87267,0.52321,0.05139,0.70060,0.41017,0.54574,0.05652,0.80344,0.43872,0.35264,0.06187,0.58248,0.22871,61.70051,15.72032,111.64830,21.94273,67.28373,17.36453,130.20030,27.56028,-0.26740,0.01274,-0.23627,-0.29425,0.11780,0.00583,0.13382,0.10471,-0.02556,0.01338,0.01663,-0.06057,-0.96384,0.04116,-0.71423,-1.02878,-3.48618,0.05392,-3.35943,-3.60493,-3.48696,0.04817,-3.36872,-3.60785,-3.48657,0.04187,-3.36408,-3.59092,1.05668,0.03306,1.14043,0.99218,0.69811,0.66368,3.63729,-0.43471,-8.10176,0.82242,-6.70159,-11.73120,-0.02329,0.03643,0.07720,-0.10659,0.34422,0.00841,0.36758,0.32411,1.33544,0.15288,1.72717,0.99692,-1.36280,0.15506,-1.07141,-1.86581
29,6.394872665405273,20000,-7.35647,-114.18526,0.30286,0.00200,2.55586,3.83696,-5.49745,-7.85308,-0.21925,0.01942,-0.16724,-0.27190,0.17251,0.00292,0.17759,0.16754,0.17253,0.00291,0.17760,0.16756,-16.55079,0.13940,-16.26048,-16.88607,-34.36579,0.20926,-33.98015,-34.78933,0.51879,0.05576,0.69789,0.40236,0.53921,0.05830,0.69789,0.41882,0.35755,0.05474,0.59433,0.24770,62.86330,16.26637,105.84138,21.38221,64.45200,19.42465,114.99525,18.16313,-0.27695,0.01454,-0.23706,-0.31083,0.12404,0.00595,0.14138,0.10998,-0.02367,0.01263,0.01369,-0.05063,-0.99898,0.03383,-0.80697,-1.06289,-3.42531,0.05673,-3.26848,-3.57655,-3.41415,0.05519,-3.25893,-3.55071,-3.41973,0.04833,-3.28595,-3.53019,1.09999,0.03399,1.18547,1.00068,0.84884,0.57955,3.30553,-0.57119,-8.15870,0.87173,-6.78915,-13.40175,-0.02543,0.02808,0.04796,-0.08958,0.36087,0.00867,0.38746,0.34305,1.39114,0.15761,1.81958,1.12308,-1.43326,0.13535,-1.10903,-1.77403
30,6.764160633087158,20400,-7.74366,-117.62556,-0.38846,0.03819,2.61586,4.11005,-0.93774,-13.34417,-0.22255,0.02105,-0.16758,-0.28315,0.16272,0.00274,0.16749,0.15804,0.16274,0.00274,0.16751,0.15806,-16.98194,0.14442,-16.65573,-17.33740,-34.25817,0.19190,-33.89546,-34.77548,0.51746,0.06564,0.75983,0.40157,0.54481,0.05031,0.70300,0.43355,0.36745,0.05589,0.52490,0.25047,60.66912,19.82415,113.50493,14.28407,67.60761,16.00264,110.79921,17.81333,-0.28468,0.01138,-0.25627,-0.31222,0.12792,0.00524,0.14453,0.11210,-0.01958,0.01754,0.02440,-0.06786,-1.00386,0.02880,-0.84414,-1.06563,-3.35687,0.06077,-3.18835,-3.48537,-3.35097,0.05754,-3.20363,-3.49097,-3.35392,0.04849,-3.21714,-3.45456,1.14806,0.03465,1.23649,1.06938,1.19930,0.67314,4.48860,-0.14312,-8.21710,0.80155,-6.65003,-11.61708,-0.02036,0.03015,0.05541,-0.10250,0.37958,0.00874,0.39961,0.35989,1.47047,0.17000,1.95409,1.12157,-1.51681,0.16182,-1.21440,-2.16091
31,5.197377681732178,20800,-8.68348,-154.87191,-0.38294,0.00155,2.37356,2.82223,-5.65547,-10.63652,-0.21824,0.02012,-0.15447,-0.27119,0.15349,0.00258,0.15799,0.14908,0.15352,0.00258,0.15801,0.14911,-17.40447,0.18432,-17.01384,-17.89094,-34.12266,0.19422,-33.37078,-34.61343,0.56126,0.15193,1.59598,0.38545,0.53782,0.04909,0.71427,0.42432,0.40866,0.07467,0.64999,0.28576,68.19429,31.22432,213.01993,8.34057,62.54946,17.53898,110.40944,15.96769,-0.29446,0.01408,-0.25651,-0.32680,0.13485,0.00668,0.15136,0.12238,-0.00847,0.02182,0.06046,-0.05326,-1.02082,0.04428,-0.81977,-1.09556,-3.29439,0.06869,-3.09855,-3.46966,-3.28181,0.07489,-3.06017,-3.49598,-3.28810,0.06483,-3.11158,-3.47472,1.19680,0.04282,1.30033,1.09018,1.45961,0.77237,4.28506,-0.08201,-8.29169,0.83492,-6.91483,-11.06491,-0.03489,0.04256,0.07833,-0.11394,0.39128,0.01246,0.42748,0.36583,1.49433,0.17743,2.02275,1.14782,-1.57843,0.19216,-1.18502,-2.16105
32,3.3780505657196045,21200,-8.66634,-44.28645,-0.50512,0.03991,2.83539,0.50267,-10.47825,-7.38723,-0.21875,0.01949,-0.17044,-0.26011,0.14481,0.00243,0.14904,0.14066,0.14484,0.00243,0.14906,0.14070,-17.77319,0.15373,-17.43172,-18.17278,-33.97277,0.18512,-33.32687,-34.57982,0.56008,0.14576,1.17102,0.38052,0.54561,0.05637,0.70368,0.43612,0.39058,0.05953,0.56918,0.27477,71.38743,29.60245,170.28030,20.03032,66.84406,16.36071,107.66811,22.95905,-0.30664,0.01364,-0.28074,-0.34334,0.13964,0.00490,0.15553,0.12793,-0.01504,0.01910,0.04612,-0.05100,-1.04388,0.03549,-0.83439,-1.10861,-3.20751,0.06297,-3.05402,-3.39699,-3.19071,0.06701,-3.02754,-3.41267,-3.19911,0.05438,-3.08841,-3.40483,1.25971,0.03824,1.34924,1.13996,1.80900,0.76979,4.41580,0.43105,-8.46831,0.85888,-6.81295,-12.20933,-0.03480,0.03531,0.04391,-0.11616,0.41376,0.00925,0.43955,0.38836,1.61005,0.19791,2.11486,1.28052,-1.64854,0.17354,-1.28460,-2.19549
33,4.875822305679321,21600,-7.65707,-19.38999,0.73039,0.00158,2.76574,2.10846,-10.97602,-3.80478,-0.21276,0.01962,-0.14867,-0.26164,0.13665,0.00228,0.14062,0.13275,0.13669,0.00228,0.14065,0.13280,-18.09118,0.15527,-17.72308,-18.45718,-33.84677,0.48589,-33.19791,-34.65275,0.72617,0.17535,1.16434,0.48055,0.77436,0.19874,1.31159,0.42086,0.38783,0.05057,0.52352,0.27877,106.82581,30.58441,172.55911,47.46822,117.04418,37.81199,202.20576,16.22758,-0.31278,0.01544,-0.27574,-0.34980,0.14537,0.00587,0.16090,0.12996,-0.00781,0.02047,0.06259,-0.05038,-1.07892,0.04049,-0.86024,-1.14155,-3.10186,0.07351,-2.81931,-3.33524,-3.08008,0.07331,-2.88532,-3.27715,-3.09097,0.06297,-2.92855,-3.24588,1.32509,0.03825,1.44021,1.21420,2.33779,0.81589,5.73824,0.94006,-8.55444,0.93528,-7.04114,-13.25975,-0.03788,0.04168,0.05269,-0.10664,0.43871,0.01003,0.47021,0.41467,1.67395,0.21205,2.40354,1.20582,-1.74243,0.18286,-1.36042,-2.27996
34,2.9678843021392822,22000,-8.39820,-40.55829,-0.75896,0.00158,2.73920,0.22706,-14.38180,-6.37998,-0.21379,0.02007,-0.16425,-0.26281,0.12897,0.00215,0.13271,0.12531,0.12902,0.00215,0.13276,0.12536,-18.43378,0.15830,-18.03567,-18.84068,-33.67393,0.47861,-33.01871,-34.52282,0.71769,0.17511,1.22939,0.45505,0.75944,0.17132,1.13847,0.50468,0.39392,0.05124,0.54279,0.29224,102.46674,31.37466,179.37622,36.06913,113.40758,33.33354,188.29768,49.48205,-0.31295,0.01860,-0.27368,-0.35532,0.14946,0.00691,0.16807,0.13268,0.00560,0.01940,0.06098,-0.04238,-1.07749,0.03827,-0.87132,-1.15367,-3.01675,0.08025,-2.75633,-3.17281,-2.98713,0.09258,-2.68958,-3.16547,-3.00194,0.07548,-2.75134,-3.15512,1.38901,0.04894,1.53576,1.28389,2.76928,0.86228,5.15331,1.05284,-8.58195,0.90897,-7.13918,-12.58810,-0.04809,0.05698,0.09428,-0.17934,0.46046,0.01035,0.48906,0.43554,1.74687,0.20837,2.32983,1.29448,-1.83464,0.21057,-1.48209,-2.60599
35,4.608115911483765,22400,-9.53038,-41.97764,0.17130,0.00157,2.82645,1.78005,-21.82431,-3.77946,-0.21446,0.02041,-0.14386,-0.27870,0.12174,0.00203,0.12527,0.11828,0.12180,0.00203,0.12532,0.11834,-18.81099,0.15082,-18.34099,-19.24051,-33.47406,0.46588,-32.82663,-34.28548,0.70226,0.15746,1.10470,0.44898,0.74572,0.16021,1.16561,0.49548,0.42597,0.06184,0.64379,0.28927,98.92938,28.75530,157.77119,37.67806,109.81587,31.33374,182.92717,55.35541,-0.31756,0.01839,-0.27396,-0.35507,0.15280,0.00789,0.17164,0.12827,-0.00356,0.01811,0.05496,-0.04141,-1.09600,0.05245,-0.88245,-1.19798,-2.94385,0.08217,-2.72332,-3.15928,-2.92519,0.08089,-2.72608,-3.12015,-2.93452,0.07103,-2.77277,-3.11696,1.43059,0.04835,1.54505,1.30357,2.97987,0.89143,6.91069,1.01820,-8.60881,0.88612,-6.96860,-12.45566,-0.03415,0.05845,0.10276,-0.17236,0.47666,0.01270,0.50378,0.45039,1.83493,0.21779,2.43771,1.43311,-1.83470,0.20688,-1.37446,-2.47583
36,3.56728458404541,22800,-10.01351,-91.89390,-0.72761,0.00160,2.44520,1.12042,-16.47383,-4.64948,-0.20746,0.01968,-0.16195,-0.25741,0.11493,0.00190,0.11825,0.11169,0.11498,0.00191,0.11830,0.11173,-19.07149,0.15989,-18.61224,-19.46923,-33.24883,0.38401,-32.69278,-34.00532,0.68722,0.15111,1.11279,0.42052,0.63022,0.15172,1.10156,0.43861,0.42997,0.06612,0.63994,0.30968,96.10117,27.48349,157.32388,34.19337,79.75646,36.18909,173.33043,24.25031,-0.32790,0.01759,-0.28665,-0.36962,0.16004,0.00713,0.17906,0.14293,0.01052,0.02153,0.07070,-0.03385,-1.13088,0.04614,-0.88167,-1.22803,-2.81794,0.09520,-2.57432,-3.04831,-2.81663,0.09006,-2.57293,-3.03830,-2.81729,0.08174,-2.62253,-3.04226,1.49653,0.05184,1.61092,1.34655,3.43585,0.91348,6.75570,1.58288,-8.69534,0.87046,-7.09315,-13.43529,-0.04169,0.04477,0.08754,-0.12898,0.50092,0.01420,0.52785,0.46538,1.90626,0.21346,2.63233,1.53040,-1.91015,0.19750,-1.47187,-2.59125
37,3.477459192276001,23200,-10.20690,3.70384,-0.00734,0.00155,2.55180,0.92403,-15.27368,-4.52563,-0.20416,0.01865,-0.15790,-0.26264,0.10854,0.00179,0.11166,0.10548,0.10859,0.00179,0.11170,0.10554,-19.28862,0.13814,-18.93551,-19.71803,-33.05843,0.20883,-32.63267,-33.67132,0.56123,0.13619,1.22361,0.40198,0.53305,0.06095,0.85265,0.43182,0.45029,0.06738,0.66355,0.32118,63.23974,31.11963,168.16260,22.39752,54.55738,18.62226,113.64497,14.20126,-0.35234,0.01434,-0.31674,-0.38608,0.16800,0.00627,0.18998,0.15439,0.01736,0.02654,0.08738,-0.04135,-1.16611,0.03948,-0.96478,-1.24759,-2.70420,0.07919,-2.44712,-2.90401,-2.67136,0.08591,-2.44893,-2.86449,-2.68778,0.06993,-2.50280,-2.85027,1.56028,0.04220,1.65368,1.44221,3.93376,0.98529,7.52508,1.73768,-8.82100,1.00582,-7.02332,-12.73099,-0.03426,0.03521,0.03990,-0.11111,0.52243,0.01045,0.55167,0.49819,1.92610,0.21774,2.44562,1.56754,-2.02742,0.20218,-1.62076,-2.76254
38,3.431708574295044,23600,-11.43669,30.79049,0.17714,0.00195,2.80976,0.61995,-30.09625,3.01755,-0.20143,0.02016,-0.14044,-0.26043,0.10252,0.00168,0.10545,0.09965,0.10258,0.00168,0.10551,0.09971,-19.51388,0.17535,-18.93106,-20.08564,-32.83258,0.17675,-32.43950,-33.31157,0.48890,0.04828,0.69405,0.40133,0.53170,0.06146,0.84566,0.42035,0.48370,0.06874,0.74963,0.34585,49.14996,15.39561,99.24440,12.99942,55.65741,18.45888,109.29437,16.60190,-0.37245,0.01499,-0.33796,-0.41189,0.17606,0.00774,0.19843,0.15832,0.01078,0.02499,0.10659,-0.04718,-1.21980,0.04708,-0.98195,-1.34074,-2.58530,0.08900,-2.36697,-2.79623,-2.55343,0.09052,-2.33599,-2.76436,-2.56937,0.07782,-2.35334,-2.74148,1.60540,0.05314,1.75530,1.46852,4.24474,1.08453,8.50612,2.45993,-8.73991,0.94202,-7.22525,-12.79619,-0.03456,0.04036,0.05188,-0.12383,0.53644,0.01136,0.56934,0.51106,1.98898,0.23784,2.86574,1.46498,-2.04188,0.19482,-1.62753,-2.66221
39,6.036442518234253,24000,-10.30552,-78.59520,-0.29015,0.00156,2.92938,3.10545,-2.87384,-6.57624,-0.20138,0.01896,-0.13852,-0.24361,0.09686,0.00159,0.09962,0.09415,0.09693,0.00158,0.09968,0.09423,-19.71641,0.20235,-19.16316,-20.17401,-32.55165,0.10804,-32.34609,-32.94011,0.48219,0.04399,0.60367,0.40324,0.52708,0.04350,0.63508,0.43067,0.51051,0.08013,0.81093,0.36391,51.42602,13.76246,84.17657,11.77356,59.07493,13.50969,88.94974,21.16232,-0.39121,0.01869,-0.33982,-0.42805,0.18073,0.00698,0.20059,0.16169,0.01966,0.03136,0.11513,-0.04437,-1.23549,0.04695,-1.00928,-1.33247,-2.47058,0.09046,-2.19318,-2.71255,-2.42491,0.10641,-2.05605,-2.67360,-2.44774,0.08840,-2.19527,-2.65806,1.67206,0.05782,1.82568,1.51997,4.70083,1.07119,10.45621,3.01740,-8.90890,0.87934,-7.34451,-12.19049,-0.03964,0.03906,0.03910,-0.12561,0.55560,0.01438,0.59243,0.51927,2.07170,0.23279,2.79752,1.66132,-2.07029,0.18094,-1.64556,-2.70636
40,6.458209276199341,24400,-11.18823,-24.56095,0.05109,0.00158,3.23231,3.22427,-59.59947,25.16858,-0.19923,0.01982,-0.15125,-0.24463,0.09154,0.00149,0.09413,0.08899,0.09161,0.00149,0.09420,0.08907,-19.84836,0.22549,-19.32587,-20.40070,-32.33926,0.22175,-31.92197,-32.78469,0.48588,0.04476,0.60408,0.38200,0.54307,0.06806,0.87315,0.42303,0.53443,0.08435,0.86505,0.38030,51.78826,13.32181,84.74287,21.01959,60.68810,17.43551,119.27229,17.98976,-0.41252,0.01858,-0.36481,-0.46062,0.18773,0.00738,0.20670,0.16564,0.00825,0.03036,0.11110,-0.07388,-1.27426,0.04940,-1.09628,-1.36016,-2.31973,0.09233,-2.11800,-2.56899,-2.28682,0.10894,-1.99132,-2.52332,-2.30328,0.08693,-2.11108,-2.48595,1.73244,0.06239,1.93561,1.57858,5.20420,1.19732,9.65213,3.24723,-8.97369,1.02235,-7.30729,-12.82846,-0.04642,0.04606,0.06874,-0.17538,0.57497,0.01339,0.61883,0.54752,2.12912,0.27062,2.94866,1.59873,-2.16412,0.22215,-1.65713,-2.81588
41,3.7308807373046875,24800,-12.52771,-2.78354,-0.96491,0.00158,2.78826,0.94099,-59.41910,24.90097,-0.19822,0.01854,-0.15587,-0.24601,0.08652,0.00140,0.08897,0.08414,0.08660,0.00140,0.08904,0.08422,-19.94731,0.22792,-19.13000,-20.46330,-32.12171,0.27270,-31.59150,-32.58036,0.48455,0.04219,0.60521,0.40041,0.52843,0.04975,0.66467,0.40198,0.55117,0.08077,0.80899,0.38734,51.00461,12.36339,82.16948,23.00300,55.13174,15.25353,89.78770,15.53426,-0.44002,0.01747,-0.38379,-0.47877,0.19568,0.00838,0.22487,0.17769,-0.01327,0.02447,0.06972,-0.06409,-1.31745,0.05014,-1.15033,-1.43998,-2.17454,0.11254,-1.93614,-2.50383,-2.13163,0.13063,-1.73691,-2.45762,-2.15309,0.11080,-1.85679,-2.40799,1.78780,0.07114,2.00550,1.60090,5.64477,1.23771,10.41916,3.10388,-8.97356,1.05185,-7.22313,-13.30713,-0.04827,0.05569,0.06322,-0.17765,0.59076,0.01578,0.62568,0.55222,2.17776,0.25926,3.15401,1.70072,-2.25920,0.24001,-1.63333,-2.97384
