EPOCH,Time Consumed,Total Frames,Running_Average_Rewards,Train_Epoch_Reward,Running_Training_Average_Rewards,Explore_Time,Train___Time,Eval____Time,forward_10_eval_rewards,forward_5_eval_rewards,forward_6_eval_rewards,forward_7_eval_rewards,forward_8_eval_rewards,forward_9_eval_rewards,Reward_Mean_Mean,Reward_Mean_Std,Reward_Mean_Max,Reward_Mean_Min,alpha_0_Mean,alpha_0_Std,alpha_0_Max,alpha_0_Min,alpha_1_Mean,alpha_1_Std,alpha_1_Max,alpha_1_Min,alpha_2_Mean,alpha_2_Std,alpha_2_Max,alpha_2_Min,alpha_3_Mean,alpha_3_Std,alpha_3_Max,alpha_3_Min,alpha_4_Mean,alpha_4_Std,alpha_4_Max,alpha_4_Min,alpha_5_Mean,alpha_5_Std,alpha_5_Max,alpha_5_Min,Alpha_loss_Mean,Alpha_loss_Std,Alpha_loss_Max,Alpha_loss_Min,Training/policy_loss_Mean,Training/policy_loss_Std,Training/policy_loss_Max,Training/policy_loss_Min,Training/qf1_loss_Mean,Training/qf1_loss_Std,Training/qf1_loss_Max,Training/qf1_loss_Min,Training/qf2_loss_Mean,Training/qf2_loss_Std,Training/qf2_loss_Max,Training/qf2_loss_Min,Training/pf_norm_Mean,Training/pf_norm_Std,Training/pf_norm_Max,Training/pf_norm_Min,Training/qf1_norm_Mean,Training/qf1_norm_Std,Training/qf1_norm_Max,Training/qf1_norm_Min,Training/qf2_norm_Mean,Training/qf2_norm_Std,Training/qf2_norm_Max,Training/qf2_norm_Min,log_std/mean_Mean,log_std/mean_Std,log_std/mean_Max,log_std/mean_Min,log_std/std_Mean,log_std/std_Std,log_std/std_Max,log_std/std_Min,log_std/max_Mean,log_std/max_Std,log_std/max_Max,log_std/max_Min,log_std/min_Mean,log_std/min_Std,log_std/min_Max,log_std/min_Min,log_prob_0_Mean,log_prob_0_Std,log_prob_0_Max,log_prob_0_Min,log_prob_1_Mean,log_prob_1_Std,log_prob_1_Max,log_prob_1_Min,log_prob_2_Mean,log_prob_2_Std,log_prob_2_Max,log_prob_2_Min,log_prob_3_Mean,log_prob_3_Std,log_prob_3_Max,log_prob_3_Min,log_prob_4_Mean,log_prob_4_Std,log_prob_4_Max,log_prob_4_Min,log_prob_5_Mean,log_prob_5_Std,log_prob_5_Max,log_prob_5_Min,log_probs/mean_Mean,log_probs/mean_Std,log_probs/mean_Max,log_probs/mean_Min,log_probs/std_Mean,log_probs/std_Std,log_probs/std_Max,log_probs/std_Min,log_probs/max_Mean,log_probs/max_Std,log_probs/max_Max,log_probs/max_Min,log_probs/min_Mean,log_probs/min_Std,log_probs/min_Max,log_probs/min_Min,mean/mean_Mean,mean/mean_Std,mean/mean_Max,mean/mean_Min,mean/std_Mean,mean/std_Std,mean/std_Max,mean/std_Min,mean/max_Mean,mean/max_Std,mean/max_Max,mean/max_Min,mean/min_Mean,mean/min_Std,mean/min_Max,mean/min_Min
74,457.8883454799652,102000,-4383.22518,-5715.64677,-3.04369,0.01397,10.05250,447.82182,-8070.45982,-2153.97211,-3022.44852,-3885.78649,-4276.95558,-5623.01379,-6.82688,0.06531,-6.67747,-7.06833,0.02393,0.00009,0.02409,0.02378,0.02514,0.00007,0.02528,0.02501,0.02665,0.00003,0.02671,0.02659,0.02746,0.00001,0.02747,0.02744,0.02821,0.00003,0.02826,0.02817,0.02699,0.00002,0.02703,0.02696,-0.37261,0.47469,1.12210,-1.61333,325.85901,1.80942,330.09235,321.18137,4.21877,1.10880,8.51701,2.41768,4.86040,1.41602,10.32673,2.45439,2.17124,0.53680,4.08717,1.07691,2263.64076,574.42475,4439.03857,758.71210,2421.67853,679.73145,4624.33984,913.76471,-1.29444,0.01709,-1.25031,-1.34438,0.44876,0.00521,0.46329,0.43603,-0.00462,0.10956,0.62112,-0.20140,-2.78428,0.06694,-2.61002,-2.98283,5.70761,0.16781,6.17832,5.22101,5.76768,0.18140,6.40134,5.33272,5.89757,0.20258,6.61510,5.30174,6.00283,0.23205,6.66665,5.43372,6.05834,0.22419,6.56600,5.50629,5.96237,0.28949,6.93456,5.23665,5.89940,0.13115,6.31213,5.55673,3.30022,0.08479,3.50753,3.08262,18.48397,1.56428,28.42893,15.24175,-6.08435,1.46884,-3.31028,-12.54752,-0.02902,0.04302,0.07099,-0.15386,1.25492,0.01559,1.28955,1.21619,3.65105,0.19362,4.31517,3.26381,-3.79383,0.36703,-3.38303,-6.56841
75,459.98332238197327,103200,-3876.84782,-5597.97205,-2.44661,0.04489,10.01940,449.84428,-7100.35580,-2024.84148,-2709.39343,-3538.13854,-4301.99094,-5754.59528,-6.80789,0.06017,-6.65274,-6.97393,0.02366,0.00007,0.02378,0.02355,0.02494,0.00003,0.02501,0.02492,0.02660,0.00004,0.02668,0.02656,0.02755,0.00006,0.02766,0.02746,0.02837,0.00006,0.02849,0.02826,0.02703,0.00004,0.02710,0.02697,0.09394,0.52327,1.30202,-1.01152,328.67769,1.59177,332.98526,323.23816,4.85147,0.95838,7.58252,2.49603,5.14912,1.27251,9.08874,3.15949,2.21371,0.58172,4.19123,1.12876,2447.44487,462.54233,3891.61792,666.81171,2464.13990,597.58111,3797.25562,1264.00891,-1.28545,0.01663,-1.23375,-1.33405,0.45290,0.00492,0.46917,0.44201,0.01582,0.10500,0.57353,-0.14852,-2.78984,0.07615,-2.64350,-3.07097,5.80594,0.18883,6.27549,5.25280,5.93801,0.21427,6.58293,5.24609,6.07254,0.22809,6.66270,5.49676,6.12527,0.23504,6.75845,5.37300,6.14369,0.25506,6.95122,5.45679,6.08142,0.25118,6.89779,5.50422,6.02781,0.14422,6.35831,5.72185,3.35518,0.07456,3.63202,3.18561,18.81843,1.30611,23.15406,16.21853,-6.24379,1.37950,-3.81568,-11.12872,-0.00714,0.04045,0.07475,-0.11761,1.27847,0.01764,1.31581,1.23747,3.72991,0.20669,4.47767,3.26972,-3.74973,0.30309,-3.30875,-5.48857
76,464.2089822292328,104400,-4412.14835,-5679.45576,-5.72560,0.00333,10.02363,454.18196,-7684.65292,-2163.45088,-2840.04580,-3701.01253,-4511.90505,-5570.53759,-6.78651,0.06584,-6.56971,-6.96455,0.02348,0.00003,0.02355,0.02344,0.02492,0.00002,0.02497,0.02489,0.02675,0.00004,0.02682,0.02668,0.02777,0.00006,0.02787,0.02766,0.02865,0.00009,0.02882,0.02850,0.02715,0.00004,0.02723,0.02710,0.25987,0.66880,1.58984,-1.38860,330.46519,1.57998,334.56720,326.52676,3.87876,0.90174,8.44922,2.79673,4.46590,0.96108,8.02506,2.85568,2.18339,0.56885,4.88616,1.27174,2178.58242,566.71642,4087.70239,814.15759,2322.33131,528.83452,3915.12061,738.69550,-1.29446,0.02006,-1.24813,-1.35050,0.45567,0.00559,0.47131,0.44108,-0.01953,0.12047,0.61431,-0.21834,-2.79258,0.08261,-2.61467,-3.09774,5.91270,0.18821,6.46785,5.42561,6.04184,0.22036,6.56940,5.45013,6.08656,0.24316,6.71327,5.32192,6.12760,0.28574,6.73763,5.41226,6.18317,0.29157,6.96248,5.34372,6.08615,0.30731,6.93164,5.29374,6.07300,0.18482,6.43964,5.61773,3.34161,0.09473,3.64072,3.06912,19.09238,1.64819,24.61320,16.19924,-6.04757,1.61586,-3.33009,-13.08031,-0.01963,0.03281,0.05863,-0.11132,1.27605,0.02067,1.32753,1.21815,3.68556,0.21133,4.48361,3.30089,-3.73611,0.32953,-3.31189,-5.82880
77,452.21433782577515,105600,-4559.97671,-5985.94117,-2.63872,0.04060,10.01064,442.16303,-7903.28722,-1817.69989,-2796.00392,-3712.89742,-4423.12591,-5827.09886,-6.76034,0.06276,-6.61647,-6.92609,0.02345,0.00001,0.02347,0.02343,0.02504,0.00004,0.02510,0.02497,0.02694,0.00006,0.02703,0.02682,0.02804,0.00009,0.02820,0.02787,0.02901,0.00010,0.02919,0.02882,0.02729,0.00004,0.02737,0.02723,0.37100,0.59406,1.73623,-1.46614,332.65785,1.62004,336.75021,328.62183,4.71260,1.30220,8.17146,2.65990,4.02446,0.92582,8.26493,2.71341,2.27658,0.62417,5.23572,0.95438,2340.97109,658.00031,4291.75537,953.77014,2198.09620,654.24023,4055.29272,812.24622,-1.29946,0.01209,-1.26454,-1.33308,0.46190,0.00587,0.48142,0.44468,-0.01420,0.10422,0.41943,-0.19778,-2.81402,0.06914,-2.64911,-3.06564,6.00010,0.18442,6.52624,5.43044,6.08421,0.21669,6.51293,5.40003,6.11452,0.21816,6.86290,5.51776,6.17320,0.25710,6.86632,5.50231,6.17824,0.26704,6.75178,5.60609,6.06968,0.30757,6.80249,5.33128,6.10333,0.16433,6.48137,5.59622,3.34193,0.10214,3.60021,3.10571,18.95371,1.58610,24.36770,15.96959,-6.13692,1.54715,-3.45240,-14.82348,-0.02282,0.03837,0.08825,-0.11516,1.27647,0.01867,1.32137,1.22214,3.70216,0.21738,4.37569,3.22784,-3.71207,0.18284,-3.34234,-4.90177
78,449.9062614440918,106800,-4081.43677,-5585.41667,-2.70456,0.12934,9.91981,439.74957,-6844.16145,-1932.89546,-2676.80984,-3658.72814,-4275.63928,-5645.31144,-6.74106,0.05939,-6.59316,-6.86846,0.02347,0.00001,0.02349,0.02343,0.02524,0.00007,0.02533,0.02510,0.02715,0.00007,0.02728,0.02703,0.02845,0.00013,0.02862,0.02820,0.02940,0.00010,0.02950,0.02919,0.02750,0.00006,0.02756,0.02737,0.41371,0.64633,2.20067,-0.99816,334.71635,1.73893,339.42679,330.19489,5.19902,1.49292,13.21002,2.95156,4.25764,1.19110,8.83666,2.76433,2.36957,0.63014,4.39516,1.20791,2571.78290,686.03110,6046.93994,1148.49048,2289.25747,720.17886,4225.39844,541.85498,-1.30296,0.01732,-1.26339,-1.33912,0.46363,0.00655,0.48347,0.44065,0.01994,0.11495,0.57725,-0.19252,-2.86727,0.08590,-2.68849,-3.15480,6.03067,0.17503,6.55265,5.63190,6.12701,0.22298,6.62957,5.63914,6.12084,0.24013,6.76948,5.56849,6.19166,0.26471,6.94461,5.34269,6.13778,0.28802,6.81015,5.40594,6.08200,0.29169,6.95727,5.17813,6.11499,0.17924,6.60898,5.72428,3.34380,0.10305,3.67573,3.12072,19.11325,1.55733,24.81951,16.06252,-6.02722,1.41754,-3.73115,-10.91858,-0.02556,0.04547,0.08283,-0.15065,1.27518,0.02069,1.32091,1.22458,3.69965,0.18531,4.19226,3.29347,-3.77005,0.23043,-3.34286,-5.02906
79,455.5574531555176,108000,-4328.93137,-5606.87616,-5.96085,0.08354,10.19143,445.15668,-7229.67037,-1784.47371,-2405.05640,-3403.57814,-4062.58168,-5578.94248,-6.72029,0.07052,-6.52989,-6.90770,0.02354,0.00004,0.02364,0.02348,0.02547,0.00010,0.02567,0.02533,0.02746,0.00012,0.02767,0.02728,0.02881,0.00013,0.02902,0.02862,0.02968,0.00011,0.02985,0.02950,0.02764,0.00008,0.02779,0.02753,0.54456,0.68119,2.09866,-1.08516,336.75837,1.73018,340.67334,332.04779,4.12583,1.06295,9.42829,2.76997,5.17115,1.37304,8.76532,3.01264,2.37069,0.63295,4.54089,1.19491,2342.35773,664.44049,5088.12305,974.82391,2587.69762,584.45194,3930.58276,1163.92700,-1.30245,0.01888,-1.25619,-1.34736,0.46512,0.00616,0.48153,0.44762,0.06080,0.15061,0.64329,-0.19390,-2.86189,0.08045,-2.70473,-3.11137,6.10319,0.20357,6.62462,5.61738,6.18682,0.23055,6.67978,5.53701,6.17826,0.24273,6.94279,5.59705,6.17421,0.27411,6.85304,5.41168,6.13887,0.27469,6.86093,5.46214,6.12473,0.31103,6.83993,5.18690,6.15101,0.18917,6.58166,5.69871,3.35710,0.08402,3.61747,3.15309,19.40852,1.55205,26.51270,16.50722,-5.90987,1.42975,-3.22243,-14.00896,-0.01446,0.03467,0.07082,-0.10885,1.27986,0.02082,1.33069,1.21774,3.77121,0.20898,4.49346,3.35680,-3.77691,0.32387,-3.32821,-5.54529
80,461.1661593914032,109200,-4452.97410,-5365.60428,-6.49317,0.00331,10.32824,450.77863,-6687.20635,-1972.71844,-2411.24158,-3494.32360,-4238.89610,-5450.58228,-6.68931,0.07085,-6.49328,-6.89966,0.02383,0.00009,0.02394,0.02364,0.02597,0.00015,0.02617,0.02567,0.02793,0.00014,0.02814,0.02767,0.02927,0.00013,0.02943,0.02902,0.03008,0.00014,0.03027,0.02985,0.02803,0.00013,0.02823,0.02780,0.64506,0.66108,2.03505,-1.26071,338.80670,1.88960,344.32980,333.69720,5.23024,1.36478,9.85240,3.13748,5.22388,2.19463,19.88127,2.88468,2.45925,0.66488,5.13266,1.28254,2580.57011,632.22752,4341.60010,1148.68323,2635.89518,951.78773,7959.33545,854.55542,-1.29740,0.02390,-1.24169,-1.36290,0.46592,0.00638,0.48178,0.44921,0.05463,0.13672,0.59854,-0.16546,-2.87482,0.08460,-2.69489,-3.13931,6.15491,0.21644,6.64963,5.53957,6.22997,0.24390,7.03196,5.50651,6.19104,0.22032,6.75446,5.53479,6.16070,0.24852,7.02505,5.52606,6.15890,0.28424,6.91483,5.38763,6.17960,0.29252,6.79267,5.41214,6.17919,0.18414,6.56596,5.64805,3.38967,0.10368,3.66339,3.12554,19.65247,1.67614,25.15648,16.34733,-6.20292,1.56292,-3.37467,-13.17201,-0.00967,0.04726,0.11635,-0.12109,1.28650,0.02255,1.34448,1.21149,3.76429,0.20022,4.51711,3.26454,-3.79084,0.29738,-3.39277,-5.47216
81,447.01046419143677,110400,-4220.51170,-5218.73756,-2.67802,0.06549,10.34236,436.60254,-6659.55733,-2226.51723,-2819.88142,-4376.77376,-5195.57985,-5616.74492,-6.66979,0.07052,-6.48602,-6.84352,0.02411,0.00010,0.02427,0.02394,0.02635,0.00011,0.02656,0.02617,0.02844,0.00019,0.02878,0.02814,0.02968,0.00017,0.02998,0.02943,0.03041,0.00008,0.03056,0.03027,0.02840,0.00011,0.02858,0.02823,0.59724,0.49766,1.82888,-0.94517,340.60002,1.76482,345.89365,334.94174,4.77487,1.32112,9.44979,3.04867,5.23777,1.36289,9.86321,2.91873,2.44273,0.77628,5.40338,0.98151,2468.32361,659.47281,4421.13428,873.63159,2596.37758,626.16661,4300.86768,578.34900,-1.30263,0.02465,-1.25120,-1.37381,0.46824,0.00561,0.48698,0.45559,0.02577,0.11735,0.48388,-0.18745,-2.88354,0.08494,-2.70125,-3.14909,6.15878,0.19415,6.72516,5.68298,6.17147,0.20398,6.73421,5.74217,6.23121,0.20191,6.84094,5.67660,6.19567,0.23357,6.91149,5.69880,6.10489,0.24127,6.87184,5.46775,6.13772,0.25694,6.80044,5.41163,6.16663,0.13911,6.50940,5.73415,3.39727,0.09824,3.70779,3.13414,19.69149,1.51773,25.28638,16.72756,-6.00709,1.54850,-3.44665,-12.10435,0.00246,0.03895,0.08880,-0.10430,1.28257,0.01988,1.32564,1.23900,3.80687,0.19553,4.46097,3.38885,-3.74504,0.28257,-3.31781,-5.05449
82,458.66489267349243,111600,-4425.14953,-5317.66627,-3.71170,0.01467,9.82962,448.82055,-6748.49558,-2348.13127,-2870.33349,-3535.88834,-4296.38931,-5572.66412,-6.63793,0.07149,-6.42812,-6.83453,0.02450,0.00016,0.02479,0.02427,0.02686,0.00017,0.02719,0.02657,0.02908,0.00019,0.02943,0.02878,0.03029,0.00018,0.03060,0.02998,0.03080,0.00016,0.03107,0.03056,0.02882,0.00012,0.02903,0.02858,0.72697,0.59216,2.98422,-0.87294,342.07505,1.71423,347.04739,338.12137,4.53148,1.13633,10.70479,3.15030,4.68270,1.55115,15.76761,3.07180,2.49203,0.73599,5.71229,1.14622,2471.50675,644.84397,4833.71826,757.00153,2588.81096,1170.20475,9563.77148,717.56934,-1.30412,0.01791,-1.24904,-1.34687,0.47022,0.00562,0.48419,0.45290,0.03372,0.13952,0.78042,-0.17776,-2.89434,0.07723,-2.73468,-3.09353,6.23450,0.19466,6.78951,5.71396,6.24267,0.23084,6.76079,5.58144,6.22387,0.19393,6.89875,5.81286,6.20158,0.25297,7.00168,5.58815,6.16054,0.27871,7.02168,5.38881,6.15747,0.28845,6.98188,5.43665,6.20344,0.16658,6.83857,5.75333,3.38858,0.09893,3.65049,3.10381,19.71607,1.67518,25.66508,16.09269,-6.00886,1.32264,-3.00253,-12.05007,-0.00778,0.03923,0.10680,-0.10368,1.28509,0.02077,1.34689,1.22802,3.79256,0.20526,4.46111,3.31960,-3.77276,0.32775,-3.34400,-6.08684
83,472.8811855316162,112800,-4680.05571,-5611.59700,-2.05393,0.09124,10.61136,462.17854,-8671.02350,-1699.33178,-2268.14895,-3430.72445,-3987.51292,-6590.37811,-6.63348,0.07479,-6.39095,-6.84989,0.02504,0.00014,0.02527,0.02480,0.02748,0.00018,0.02774,0.02719,0.02974,0.00020,0.03007,0.02943,0.03084,0.00018,0.03117,0.03060,0.03131,0.00017,0.03162,0.03108,0.02919,0.00009,0.02941,0.02904,0.60629,0.68807,1.91884,-1.21951,344.34258,1.84305,348.58643,339.52563,5.37851,1.41265,10.21323,3.13780,5.53289,2.45592,17.15385,2.96505,2.60965,0.74446,5.52522,1.30855,2663.43468,658.38310,4375.63135,1168.72656,2833.06824,1095.05956,6936.37256,576.63239,-1.29727,0.01701,-1.24558,-1.33953,0.46922,0.00569,0.48421,0.45505,0.03818,0.12546,0.54784,-0.15459,-2.90452,0.08855,-2.68827,-3.19727,6.18506,0.21305,6.70962,5.62482,6.18794,0.24339,6.92434,5.54816,6.19099,0.25374,6.84662,5.52645,6.16867,0.27689,6.78728,5.34012,6.16227,0.27625,6.97583,5.54623,6.13004,0.28537,6.75099,5.28938,6.17083,0.19455,6.54534,5.65406,3.40252,0.10613,3.76951,3.15738,19.56580,1.51439,24.09170,16.58237,-6.01218,1.56439,-3.02076,-11.49853,-0.00563,0.04221,0.11049,-0.13146,1.28528,0.02427,1.34957,1.21182,3.79960,0.19727,4.50453,3.39784,-3.75398,0.25986,-3.34944,-5.16448
84,464.0745084285736,114000,-4051.17494,-5944.54992,-10.20690,0.08481,10.23011,453.70653,-6550.45355,-1717.25608,-2354.65541,-3122.98209,-4064.97855,-6424.65928,-6.59532,0.07214,-6.41903,-6.85106,0.02550,0.00012,0.02571,0.02527,0.02803,0.00016,0.02832,0.02774,0.03053,0.00023,0.03090,0.03007,0.03156,0.00019,0.03185,0.03117,0.03208,0.00024,0.03241,0.03163,0.02982,0.00023,0.03016,0.02942,0.70884,0.62579,2.30965,-1.02883,346.07938,1.73445,351.13544,341.76166,5.27130,2.13541,21.91644,3.05252,5.69280,1.67649,10.85027,3.27074,2.53489,0.76258,5.86198,1.33959,2694.32964,863.96540,7677.34912,932.43805,2780.90917,753.40315,4587.42676,1040.52185,-1.28792,0.02262,-1.22901,-1.34844,0.47091,0.00566,0.48754,0.45702,0.03151,0.11650,0.45821,-0.21177,-2.93193,0.09916,-2.68847,-3.16311,6.16285,0.19470,6.89205,5.61928,6.19126,0.23893,6.78328,5.50151,6.23942,0.24497,6.99992,5.63214,6.18624,0.28142,6.93470,5.47054,6.20581,0.26130,6.91515,5.37738,6.22290,0.27546,7.02259,5.54760,6.20141,0.17808,6.65500,5.70542,3.45798,0.10866,3.73044,3.21231,19.95619,1.68642,26.85425,16.67215,-6.19446,1.39859,-3.45041,-12.44838,-0.00591,0.04113,0.12404,-0.12271,1.29303,0.02062,1.33639,1.23720,3.81677,0.20555,4.44347,3.33890,-3.76403,0.23390,-3.39546,-4.67070
85,463.85748505592346,115200,-3926.44359,-5123.69319,-7.02509,0.04053,10.29138,453.48142,-7039.57297,-1979.30721,-2613.75123,-3324.80440,-3936.79509,-4914.53476,-6.56680,0.07240,-6.38155,-6.74262,0.02594,0.00014,0.02621,0.02571,0.02855,0.00013,0.02881,0.02832,0.03128,0.00022,0.03169,0.03090,0.03212,0.00014,0.03238,0.03186,0.03274,0.00017,0.03302,0.03242,0.03044,0.00015,0.03067,0.03017,0.53581,0.61623,2.32473,-1.11748,347.33001,1.83322,352.69989,343.29425,4.88501,1.47354,11.21346,3.14603,4.88707,1.31916,11.01346,3.35927,2.65678,0.92599,7.55940,1.16671,2618.87507,740.77057,5626.73486,1161.21924,2589.52995,662.39766,4909.92383,1069.15979,-1.28999,0.01851,-1.23938,-1.32850,0.47033,0.00575,0.48437,0.45409,0.03954,0.12924,0.45178,-0.17180,-2.89021,0.06849,-2.72420,-3.07824,6.16209,0.20128,6.61849,5.59915,6.14120,0.22554,6.85471,5.55212,6.19855,0.25627,6.89768,5.65829,6.13240,0.27369,6.88947,5.42857,6.15027,0.26564,6.78300,5.41293,6.13274,0.27858,6.84063,5.36530,6.15287,0.17648,6.66705,5.68209,3.43084,0.08804,3.75581,3.17368,19.78786,1.81176,26.79704,16.52995,-6.16118,1.44498,-3.54790,-12.00471,-0.01437,0.05080,0.10502,-0.17956,1.28523,0.02004,1.33519,1.23469,3.78843,0.23433,5.01878,3.27850,-3.77638,0.24873,-3.33799,-4.88690
86,468.32294368743896,116400,-3513.14079,-5140.86839,-1.88163,0.00334,10.15633,458.12864,-6237.83721,-2072.89108,-2570.93019,-3293.88490,-3962.98573,-5138.22084,-6.56165,0.07501,-6.35856,-6.77235,0.02658,0.00023,0.02698,0.02621,0.02915,0.00020,0.02950,0.02881,0.03212,0.00023,0.03254,0.03169,0.03275,0.00020,0.03312,0.03238,0.03334,0.00015,0.03365,0.03303,0.03092,0.00011,0.03113,0.03067,0.61759,0.67374,3.15041,-1.01282,349.61133,1.87239,354.51212,344.49960,5.49033,1.46517,12.65365,3.48145,5.55150,1.36833,9.31460,3.38304,2.64314,0.80277,5.47583,1.21263,2687.88268,663.45732,5000.21338,939.06903,2804.20341,604.30194,4282.69385,1266.08191,-1.28170,0.02055,-1.22151,-1.33630,0.46670,0.00544,0.48330,0.45337,0.03755,0.12693,0.56141,-0.17752,-2.87387,0.07857,-2.68609,-3.07040,6.23227,0.23351,7.02580,5.60127,6.18678,0.25319,6.95006,5.59065,6.20200,0.23469,6.93876,5.59644,6.17799,0.27180,7.19557,5.55683,6.13843,0.30916,7.31514,5.41621,6.12312,0.28589,7.04649,5.23577,6.17677,0.19355,6.90381,5.71092,3.42283,0.08831,3.64434,3.21490,19.51038,1.54969,24.69695,16.79994,-6.21219,1.62488,-2.89917,-13.62972,0.00083,0.02583,0.07343,-0.07351,1.29463,0.01804,1.34110,1.23775,3.84672,0.21405,4.69292,3.39887,-3.76315,0.21772,-3.33932,-4.90719
87,454.17984914779663,117600,-4049.32585,-5517.71904,-3.84932,0.00944,9.75142,444.33579,-6154.50545,-1848.65365,-2316.20029,-3129.43118,-3912.19447,-5222.29944,-6.52954,0.07437,-6.31711,-6.72599,0.02737,0.00023,0.02776,0.02698,0.02977,0.00016,0.03002,0.02950,0.03291,0.00024,0.03333,0.03255,0.03348,0.00022,0.03387,0.03313,0.03394,0.00019,0.03428,0.03365,0.03144,0.00020,0.03174,0.03114,0.55617,0.53201,2.34529,-0.84364,350.69583,1.82498,356.15497,346.47568,5.10945,1.48478,13.52591,3.23504,5.77877,1.39950,10.46699,3.32697,2.59606,1.02413,8.34935,1.22306,2708.45866,936.78055,8190.24658,1102.75684,2816.88257,559.88271,4314.57812,1526.68567,-1.28310,0.01962,-1.23468,-1.32798,0.47016,0.00573,0.48378,0.45506,0.04626,0.15086,0.57152,-0.17048,-2.93906,0.08070,-2.73548,-3.16057,6.21983,0.19917,6.80046,5.68789,6.13190,0.22045,6.88193,5.40829,6.17314,0.22779,6.80560,5.51441,6.15971,0.24859,6.83850,5.44485,6.13707,0.23489,6.78799,5.52986,6.14016,0.26915,7.04963,5.50807,6.16030,0.15402,6.67786,5.75306,3.42756,0.09101,3.68334,3.18261,19.29079,1.48803,26.69835,16.30477,-6.03884,1.41105,-3.33404,-14.04691,-0.01061,0.03792,0.09091,-0.12610,1.28927,0.01729,1.33640,1.23892,3.77992,0.22628,4.66126,3.32849,-3.78317,0.24033,-3.32348,-4.64668
88,461.2658064365387,118800,-3939.91478,-5103.12137,-3.28490,0.01066,9.99450,451.26060,-6125.76949,-1864.96581,-2474.92557,-3121.71412,-4340.35867,-5116.52439,-6.50986,0.07078,-6.35702,-6.70622,0.02813,0.00020,0.02843,0.02776,0.03043,0.00022,0.03076,0.03002,0.03369,0.00021,0.03402,0.03333,0.03425,0.00021,0.03455,0.03387,0.03470,0.00025,0.03505,0.03429,0.03205,0.00018,0.03231,0.03175,0.49901,0.67183,2.44982,-1.09070,352.31093,1.71388,356.91461,347.11139,5.08679,1.54045,11.78989,3.19202,4.80715,0.87542,8.48223,3.17042,2.91229,1.02274,6.52946,1.23392,2600.40233,851.95112,5542.83252,1011.38416,2559.28168,842.51079,4733.60645,855.82654,-1.28122,0.02013,-1.23685,-1.33677,0.46897,0.00598,0.48568,0.45286,0.06541,0.15036,0.57881,-0.15796,-2.89842,0.06511,-2.73124,-3.09310,6.16432,0.23003,6.77600,5.45227,6.16877,0.24597,6.87046,5.53812,6.13395,0.23914,6.93436,5.49554,6.13271,0.26320,6.72294,5.46837,6.14568,0.29085,6.91431,5.35505,6.12346,0.29116,6.80820,5.36920,6.14481,0.19559,6.71110,5.68229,3.42957,0.09224,3.65136,3.09817,19.27615,1.49174,25.75783,15.85458,-6.21871,1.48488,-3.68183,-11.20899,-0.01222,0.03750,0.08602,-0.09708,1.29007,0.02219,1.36424,1.22558,3.76441,0.21855,4.38534,3.25781,-3.76287,0.21064,-3.35355,-4.58669
89,457.6234338283539,120000,-3614.81430,-5098.44320,-1.99456,0.13673,10.13136,447.30538,-6065.69620,-1750.37721,-2441.09204,-3300.56141,-3874.02308,-4919.61864,-6.48660,0.07436,-6.26270,-6.65444,0.02873,0.00014,0.02893,0.02843,0.03099,0.00011,0.03118,0.03077,0.03424,0.00013,0.03451,0.03402,0.03480,0.00016,0.03517,0.03455,0.03523,0.00013,0.03549,0.03505,0.03242,0.00009,0.03262,0.03230,0.32807,0.70407,2.31188,-1.90774,354.26297,1.91431,359.32333,348.79910,6.13689,1.42541,10.74862,3.33397,5.68897,1.85100,12.72289,3.21911,2.77294,0.95001,6.05065,1.32838,2958.73702,677.60771,5429.60693,995.67340,3018.69330,1140.76347,7760.19824,817.46820,-1.27225,0.02689,-1.21069,-1.34837,0.46647,0.00614,0.48300,0.44840,0.06508,0.16076,0.64803,-0.14205,-2.89568,0.08404,-2.69747,-3.10355,6.11825,0.21871,6.80237,5.53657,6.08803,0.25667,6.79646,5.47310,6.09608,0.24399,6.77395,5.48108,6.12190,0.31370,7.16519,5.32646,6.08289,0.29573,6.90411,5.08956,6.06753,0.31032,6.86336,5.15874,6.09578,0.20630,6.67356,5.44104,3.43131,0.10342,3.74994,3.16933,19.67049,1.49089,23.67510,16.57582,-6.02960,1.24970,-3.25786,-11.27977,0.00794,0.03319,0.08096,-0.06381,1.28947,0.02192,1.35075,1.23115,3.83691,0.24221,4.63311,3.39159,-3.76844,0.23192,-3.36659,-4.94729
