EPOCH,Time Consumed,Total Frames,Running_Average_Rewards,Train_Epoch_Reward,Running_Training_Average_Rewards,Explore_Time,Train___Time,Eval____Time,backward_eval_rewards,forward_eval_rewards,Reward_Mean_Mean,Reward_Mean_Std,Reward_Mean_Max,Reward_Mean_Min,alpha_0_Mean,alpha_0_Std,alpha_0_Max,alpha_0_Min,alpha_1_Mean,alpha_1_Std,alpha_1_Max,alpha_1_Min,Alpha_loss_Mean,Alpha_loss_Std,Alpha_loss_Max,Alpha_loss_Min,Training/policy_loss_Mean,Training/policy_loss_Std,Training/policy_loss_Max,Training/policy_loss_Min,Training/qf1_loss_Mean,Training/qf1_loss_Std,Training/qf1_loss_Max,Training/qf1_loss_Min,Training/qf2_loss_Mean,Training/qf2_loss_Std,Training/qf2_loss_Max,Training/qf2_loss_Min,Training/pf_norm_Mean,Training/pf_norm_Std,Training/pf_norm_Max,Training/pf_norm_Min,Training/qf1_norm_Mean,Training/qf1_norm_Std,Training/qf1_norm_Max,Training/qf1_norm_Min,Training/qf2_norm_Mean,Training/qf2_norm_Std,Training/qf2_norm_Max,Training/qf2_norm_Min,log_std/mean_Mean,log_std/mean_Std,log_std/mean_Max,log_std/mean_Min,log_std/std_Mean,log_std/std_Std,log_std/std_Max,log_std/std_Min,log_std/max_Mean,log_std/max_Std,log_std/max_Max,log_std/max_Min,log_std/min_Mean,log_std/min_Std,log_std/min_Max,log_std/min_Min,log_prob_0_Mean,log_prob_0_Std,log_prob_0_Max,log_prob_0_Min,log_prob_1_Mean,log_prob_1_Std,log_prob_1_Max,log_prob_1_Min,log_probs/mean_Mean,log_probs/mean_Std,log_probs/mean_Max,log_probs/mean_Min,log_probs/std_Mean,log_probs/std_Std,log_probs/std_Max,log_probs/std_Min,log_probs/max_Mean,log_probs/max_Std,log_probs/max_Max,log_probs/max_Min,log_probs/min_Mean,log_probs/min_Std,log_probs/min_Max,log_probs/min_Min,mean/mean_Mean,mean/mean_Std,mean/mean_Max,mean/mean_Min,mean/std_Mean,mean/std_Std,mean/std_Max,mean/std_Min,mean/max_Mean,mean/max_Std,mean/max_Max,mean/max_Min,mean/min_Mean,mean/min_Std,mean/min_Max,mean/min_Min
20,5.109955072402954,16400,-3.34636,-81.61672,0.08939,0.00743,2.64271,2.45970,-4.04183,-4.88762,-0.20523,0.02012,-0.14703,-0.26387,0.29361,0.00503,0.30236,0.28503,0.29359,0.00503,0.30234,0.28501,-12.03384,0.15705,-11.73129,-12.35268,-33.52496,0.27758,-33.00331,-34.11227,0.56224,0.05781,0.73908,0.43392,0.53845,0.05764,0.72185,0.44893,0.26978,0.03541,0.38309,0.20822,63.75886,17.27676,106.81102,24.33018,63.03441,19.15059,115.49170,19.46407,-0.19703,0.00864,-0.17317,-0.21309,0.07293,0.00483,0.08693,0.06093,-0.03629,0.00983,-0.00381,-0.05644,-0.65215,0.04392,-0.47057,-0.74781,-3.81862,0.03446,-3.72255,-3.91834,-3.82246,0.03510,-3.72266,-3.90530,-3.82054,0.02747,-3.74147,-3.89631,0.77190,0.03194,0.88072,0.70138,-0.51574,0.60759,2.33867,-1.65308,-7.44034,0.68337,-6.12944,-10.91578,0.00739,0.02312,0.05993,-0.04839,0.24442,0.00833,0.26662,0.22175,1.07948,0.15914,1.62240,0.80395,-0.96241,0.12067,-0.72840,-1.35755
21,4.4623706340789795,16800,-3.92592,-184.38833,0.18822,0.00167,2.62733,1.83332,-4.63054,-5.76683,-0.20848,0.02103,-0.14788,-0.27240,0.27671,0.00473,0.28495,0.26864,0.27669,0.00473,0.28493,0.26861,-12.57037,0.15856,-12.26506,-12.88129,-33.80816,0.21890,-33.39922,-34.35768,0.55543,0.05823,0.73918,0.42566,0.54409,0.04747,0.70625,0.42801,0.28422,0.03753,0.40146,0.19121,64.54928,17.27921,107.72570,27.85775,67.46206,14.43552,102.59389,25.29800,-0.19938,0.00591,-0.18432,-0.21222,0.07874,0.00416,0.09006,0.06719,-0.02407,0.01185,0.01683,-0.05146,-0.68906,0.03308,-0.53885,-0.74708,-3.78189,0.03409,-3.69402,-3.86819,-3.78821,0.03540,-3.67623,-3.88146,-3.78505,0.02698,-3.71535,-3.86803,0.81637,0.02554,0.89934,0.74800,-0.16507,0.79262,3.82928,-1.21909,-7.50440,0.74520,-6.26115,-10.53026,0.00753,0.02062,0.05938,-0.03581,0.26082,0.00735,0.28185,0.24491,1.11013,0.12441,1.55858,0.85094,-1.02909,0.12532,-0.77015,-1.46367
22,6.632533311843872,17200,-5.00188,-78.35600,-0.64737,0.00169,3.09630,3.53450,-8.51497,-8.12882,-0.20993,0.02085,-0.14552,-0.26203,0.26081,0.00445,0.26856,0.25321,0.26079,0.00445,0.26854,0.25320,-13.08387,0.15673,-12.79757,-13.40976,-34.03186,0.12027,-33.80693,-34.56305,0.54592,0.04649,0.67341,0.44294,0.54077,0.04876,0.72304,0.43665,0.27671,0.03438,0.39051,0.20647,66.77775,12.97236,96.61511,32.52510,68.01459,14.92682,115.89513,26.36154,-0.20698,0.00682,-0.19027,-0.22691,0.08554,0.00402,0.09527,0.07529,-0.00955,0.01085,0.01775,-0.03324,-0.72640,0.02488,-0.59454,-0.78002,-3.73762,0.03700,-3.62074,-3.82429,-3.73489,0.04154,-3.59903,-3.83029,-3.73626,0.03148,-3.63812,-3.80825,0.86931,0.02967,0.94830,0.79874,0.12820,0.72282,3.80940,-1.19582,-7.67024,0.69083,-6.18036,-10.35470,0.00313,0.02117,0.05919,-0.04674,0.27975,0.00781,0.30188,0.26353,1.15561,0.11944,1.54065,0.91883,-1.12726,0.14891,-0.84443,-1.77140
23,4.88222336769104,17600,-4.65717,-126.51312,-0.31894,0.00169,2.74184,2.13864,-3.55902,-3.79828,-0.21623,0.01868,-0.16882,-0.25764,0.24585,0.00419,0.25314,0.23870,0.24584,0.00419,0.25313,0.23869,-13.59400,0.15664,-13.28455,-13.92428,-34.27086,0.27343,-33.51855,-34.96178,0.54780,0.07028,0.75408,0.43064,0.64410,0.18919,1.60892,0.43099,0.29350,0.04226,0.43430,0.22408,61.85224,21.15531,113.82655,13.13606,86.45032,41.47271,227.57303,21.91911,-0.21316,0.00712,-0.19521,-0.23146,0.09287,0.00545,0.10617,0.08056,-0.00514,0.01456,0.03861,-0.03512,-0.76741,0.02980,-0.60903,-0.80652,-3.68824,0.04295,-3.57997,-3.79490,-3.69167,0.04728,-3.56171,-3.80761,-3.68996,0.03674,-3.59371,-3.78041,0.90927,0.03759,1.00010,0.82846,0.29972,0.71980,3.79071,-1.14987,-7.73592,0.83737,-6.45652,-11.70807,0.00567,0.02667,0.07553,-0.05800,0.29362,0.00976,0.31731,0.26725,1.24678,0.14378,1.77311,0.98009,-1.18101,0.13691,-0.91495,-1.64817
24,3.217855215072632,18000,-5.62735,-151.22761,-0.56395,0.00169,2.62234,0.59379,-7.12098,-5.82460,-0.21233,0.01901,-0.15173,-0.27252,0.23177,0.00394,0.23863,0.22505,0.23176,0.00394,0.23862,0.22504,-14.08321,0.15295,-13.76685,-14.41263,-34.41047,0.34723,-33.78296,-35.10398,0.54538,0.05945,0.71655,0.41975,0.79217,0.20231,1.35965,0.46460,0.28638,0.03804,0.43927,0.21618,67.78791,17.81042,106.34229,17.02381,124.40639,37.46607,206.55632,44.06094,-0.21272,0.00918,-0.19439,-0.23419,0.09685,0.00464,0.10738,0.08672,0.01239,0.01755,0.06539,-0.02274,-0.77434,0.03475,-0.64307,-0.83226,-3.63327,0.04545,-3.50115,-3.77345,-3.63439,0.04514,-3.48035,-3.74416,-3.63383,0.03762,-3.49075,-3.74123,0.97594,0.03277,1.07583,0.89814,0.59118,0.73714,4.42395,-0.68452,-7.82148,0.73861,-6.60969,-11.26389,0.00754,0.02470,0.05339,-0.06795,0.31654,0.00874,0.34077,0.29755,1.29942,0.13357,1.72606,1.03358,-1.26970,0.15024,-1.01687,-1.69674
25,5.3710644245147705,18400,-7.52635,-59.10243,0.40003,0.00175,2.58155,2.78772,-14.00195,-13.91754,-0.21183,0.02266,-0.12691,-0.29252,0.21852,0.00371,0.22499,0.21219,0.21851,0.00371,0.22497,0.21219,-14.57687,0.14233,-14.28477,-14.90335,-34.50471,0.33852,-33.98813,-35.26040,0.61035,0.18409,1.68584,0.40305,0.77233,0.18442,1.19827,0.50488,0.29701,0.03576,0.44319,0.22261,81.84441,36.92991,244.12898,21.78773,120.60943,35.23508,184.27356,59.95123,-0.21429,0.00875,-0.19198,-0.23609,0.10241,0.00494,0.11623,0.08867,0.02487,0.01707,0.06872,-0.00647,-0.81876,0.03815,-0.64182,-0.87626,-3.58747,0.05078,-3.43177,-3.73855,-3.58381,0.05129,-3.45206,-3.68752,-3.58564,0.04271,-3.47540,-3.70332,1.02171,0.04004,1.12329,0.91439,1.04013,0.85462,5.61349,-0.63777,-7.78843,0.72584,-6.40479,-10.60771,0.00635,0.02691,0.07499,-0.05472,0.33374,0.01212,0.36896,0.30096,1.40531,0.15706,1.88541,1.08665,-1.34902,0.16063,-1.03294,-1.94866
26,7.198375225067139,18800,-9.20034,-57.98883,-0.12515,0.00159,2.90073,4.29601,-13.55091,-13.58633,-0.20832,0.02157,-0.14814,-0.25666,0.20606,0.00349,0.21213,0.20011,0.20605,0.00349,0.21212,0.20011,-15.02653,0.14476,-14.72286,-15.40158,-34.49695,0.34265,-34.08175,-35.32210,0.78046,0.20232,1.25983,0.47846,0.76650,0.17605,1.18391,0.47824,0.29575,0.02999,0.41089,0.23835,120.74462,35.27908,192.17032,47.65157,118.44440,34.61616,192.29637,56.65088,-0.21448,0.01015,-0.18857,-0.24133,0.10890,0.00551,0.12375,0.09089,0.04214,0.01838,0.11701,0.00007,-0.85002,0.04761,-0.63110,-0.93191,-3.51393,0.05172,-3.35367,-3.65638,-3.51391,0.05289,-3.37126,-3.65063,-3.51392,0.04276,-3.40155,-3.63745,1.08968,0.03608,1.18915,0.99378,1.42427,0.81112,4.57189,-0.37037,-7.99612,0.94725,-6.66719,-13.82643,0.00132,0.03105,0.06612,-0.06958,0.35681,0.00956,0.38262,0.33169,1.48228,0.15541,1.91133,1.17374,-1.43318,0.15826,-1.10266,-1.93215
27,6.420324087142944,19200,-9.27091,-29.08451,0.01600,0.00162,2.66411,3.75454,-9.17148,-8.17800,-0.21445,0.02041,-0.15856,-0.27070,0.19433,0.00328,0.20005,0.18873,0.19433,0.00329,0.20005,0.18873,-15.48640,0.15745,-15.15148,-15.84148,-34.54827,0.33420,-34.08927,-35.32806,0.77393,0.19699,1.30437,0.45708,0.76638,0.17612,1.24659,0.45987,0.31724,0.03786,0.43367,0.25412,116.35439,35.61763,190.07849,37.64909,116.23539,34.79337,195.84447,34.76320,-0.21835,0.00996,-0.19345,-0.24375,0.11301,0.00489,0.12837,0.09755,0.04545,0.01669,0.10270,0.01131,-0.87220,0.04078,-0.71973,-0.95320,-3.45530,0.05725,-3.29155,-3.63349,-3.45348,0.05780,-3.29944,-3.57444,-3.45439,0.04664,-3.29891,-3.58113,1.14315,0.04056,1.24573,1.06060,1.71545,0.89610,5.21053,0.16950,-8.01708,0.75316,-6.57754,-10.37909,0.01245,0.03623,0.09989,-0.05825,0.37330,0.01119,0.39974,0.34791,1.58353,0.15909,2.21144,1.18817,-1.44635,0.16082,-1.07224,-2.02821
28,5.406403541564941,19600,-9.60756,-146.85036,-0.75153,0.00170,3.12076,2.28388,-4.81021,-5.91366,-0.20876,0.01959,-0.15855,-0.26134,0.18329,0.00309,0.18867,0.17802,0.18329,0.00309,0.18867,0.17802,-15.92209,0.14018,-15.56833,-16.23214,-34.56856,0.32136,-34.19230,-35.31689,0.75547,0.17960,1.21149,0.45313,0.75027,0.16086,1.13935,0.50909,0.31233,0.03170,0.42045,0.24093,113.88269,33.00769,183.17163,57.05815,114.17612,32.24350,181.34315,57.27602,-0.22265,0.00774,-0.20283,-0.24202,0.12025,0.00505,0.13568,0.10742,0.05336,0.01744,0.11268,0.01906,-0.91281,0.04725,-0.71744,-0.99706,-3.38474,0.05244,-3.22716,-3.54241,-3.38591,0.05907,-3.19016,-3.51988,-3.38532,0.04348,-3.24796,-3.49814,1.20953,0.04275,1.33230,1.10955,2.14488,0.99242,7.03421,0.25625,-8.15349,0.78494,-6.85190,-11.23122,0.01254,0.02169,0.06661,-0.02873,0.39752,0.00999,0.42749,0.37394,1.63744,0.14637,2.11456,1.26133,-1.53055,0.16348,-1.15194,-2.10037
29,5.931660890579224,20000,-10.61976,-74.06070,-0.84316,0.00162,2.37113,3.55887,-10.30927,-12.75825,-0.21183,0.01812,-0.16351,-0.25683,0.17290,0.00291,0.17797,0.16794,0.17291,0.00291,0.17797,0.16794,-16.34048,0.14924,-15.96064,-16.68476,-34.54297,0.31822,-34.18260,-35.26431,0.74494,0.17525,1.20239,0.47808,0.74653,0.16531,1.16506,0.49477,0.31730,0.03270,0.47023,0.24762,111.90512,31.82455,183.54562,55.89985,112.96726,33.59665,184.73059,45.83846,-0.23028,0.01116,-0.20308,-0.25520,0.12655,0.00580,0.13827,0.11104,0.05704,0.02273,0.15802,0.00675,-0.94982,0.04437,-0.79713,-1.05252,-3.31544,0.06865,-3.17049,-3.49118,-3.30798,0.06515,-3.11138,-3.51243,-3.31171,0.05619,-3.16442,-3.46747,1.26325,0.04933,1.37914,1.10953,2.51043,0.89893,5.49892,0.37492,-8.23478,0.90170,-6.84502,-11.36729,0.00258,0.04202,0.08820,-0.08228,0.41394,0.01282,0.44420,0.37930,1.68235,0.17943,2.17215,1.29451,-1.60569,0.15256,-1.29176,-2.07990
30,3.690331220626831,20400,-9.65658,-92.43361,-0.17617,0.00164,2.80916,0.87946,-8.93888,-9.34879,-0.21461,0.01832,-0.15996,-0.25888,0.16311,0.00274,0.16789,0.15843,0.16312,0.00274,0.16790,0.15843,-16.79582,0.16984,-16.37743,-17.25861,-34.48220,0.31419,-34.10107,-35.21022,0.73329,0.16684,1.18535,0.46794,0.74086,0.16179,1.13169,0.49224,0.33938,0.04350,0.49778,0.26469,108.45990,31.32987,181.67722,44.07213,111.17873,32.12626,181.48996,49.61091,-0.23470,0.01043,-0.21090,-0.25983,0.13430,0.00649,0.15247,0.11902,0.06905,0.02068,0.13801,0.02857,-0.96216,0.04310,-0.84403,-1.03613,-3.26596,0.06587,-3.08382,-3.43209,-3.26103,0.06876,-3.08484,-3.42683,-3.26350,0.05751,-3.12725,-3.42258,1.29943,0.04500,1.41466,1.14617,2.93441,1.10638,6.56664,0.88282,-8.35189,0.87139,-6.96395,-12.59608,0.00320,0.02893,0.08336,-0.05954,0.42570,0.01142,0.46152,0.39894,1.73982,0.17803,2.31456,1.31917,-1.66192,0.17203,-1.25420,-2.32155
31,4.857173204421997,20800,-8.54102,-156.43698,0.13666,0.00277,2.65494,2.19940,-8.60507,-7.37655,-0.21537,0.01998,-0.15806,-0.27279,0.15388,0.00259,0.15838,0.14946,0.15389,0.00258,0.15839,0.14948,-17.20801,0.15475,-16.84941,-17.68434,-34.48662,0.30633,-33.92251,-35.16334,0.72144,0.16148,1.06134,0.48398,0.56439,0.09080,1.09629,0.42557,0.34457,0.05018,0.60255,0.25557,106.04624,30.38036,164.00150,51.42537,64.50359,24.17390,176.20250,23.21655,-0.24974,0.01346,-0.21634,-0.28349,0.14116,0.00630,0.15949,0.12495,0.08102,0.02648,0.18760,0.02730,-1.00085,0.04648,-0.80277,-1.11147,-3.20107,0.06837,-3.01187,-3.37016,-3.18966,0.06417,-3.01768,-3.39776,-3.19537,0.05522,-3.02955,-3.34451,1.33715,0.03433,1.44960,1.24756,2.92357,0.94900,6.04922,1.19019,-8.32632,0.82354,-6.85531,-11.07461,-0.00360,0.03291,0.08388,-0.11551,0.43884,0.00756,0.46048,0.41979,1.74364,0.16337,2.33482,1.41018,-1.69115,0.16690,-1.29833,-2.24069
32,6.2817699909210205,21200,-7.74664,-133.44135,-0.73923,0.00173,2.79728,3.48269,-3.68806,-5.71771,-0.21858,0.02416,-0.15481,-0.27967,0.14518,0.00244,0.14942,0.14102,0.14519,0.00244,0.14944,0.14104,-17.61600,0.14869,-17.24824,-17.99972,-34.43325,0.27081,-33.94408,-34.95581,0.59326,0.14011,1.08143,0.41777,0.54223,0.05190,0.74994,0.44407,0.35301,0.04573,0.50248,0.25862,74.45157,31.56296,166.70888,16.94206,62.11777,16.08236,108.94940,28.71574,-0.26965,0.01493,-0.23948,-0.30704,0.14712,0.00568,0.16248,0.13061,0.07958,0.02565,0.17055,0.03215,-1.03739,0.03961,-0.86766,-1.14019,-3.13540,0.06956,-2.85974,-3.29281,-3.12373,0.07670,-2.90689,-3.32693,-3.12957,0.06134,-2.89880,-3.26288,1.36522,0.04516,1.50549,1.25571,3.17151,0.95351,5.44492,1.29262,-8.44272,0.82293,-7.00771,-11.84162,-0.00195,0.03457,0.10422,-0.07038,0.44807,0.01154,0.49478,0.42062,1.75086,0.14549,2.25075,1.44998,-1.73316,0.17703,-1.31660,-2.21189
33,6.344473600387573,21600,-6.84445,-120.87358,-0.61515,0.02019,2.92487,3.39933,0.02041,-1.72229,-0.22259,0.02048,-0.16715,-0.28136,0.13698,0.00230,0.14097,0.13306,0.13700,0.00230,0.14100,0.13309,-17.99556,0.15137,-17.41364,-18.38625,-34.22463,0.16655,-33.96555,-34.72059,0.51566,0.03919,0.61948,0.41489,0.53774,0.04881,0.70787,0.42754,0.37227,0.04708,0.51665,0.27946,58.21114,11.79281,86.43383,31.18740,59.24876,16.36548,107.63302,14.83450,-0.28561,0.01379,-0.25431,-0.31850,0.15488,0.00639,0.16862,0.13542,0.07998,0.02769,0.17911,0.03027,-1.08360,0.05164,-0.92275,-1.22005,-3.06220,0.07579,-2.85534,-3.30683,-3.04524,0.07739,-2.77333,-3.20903,-3.05372,0.06472,-2.86287,-3.22503,1.41655,0.05063,1.55967,1.26303,3.59253,1.08213,6.61238,1.53763,-8.36424,0.78945,-7.08026,-11.40917,-0.01576,0.03261,0.05615,-0.07857,0.46148,0.01293,0.49771,0.43556,1.80598,0.18233,2.41370,1.49351,-1.80492,0.17108,-1.47789,-2.24798
34,3.4235780239105225,22000,-5.30528,-155.05352,0.13618,0.00164,2.52716,0.89471,-2.75106,-4.92482,-0.22206,0.01907,-0.16691,-0.27100,0.12927,0.00215,0.13302,0.12560,0.12931,0.00215,0.13305,0.12563,-18.26776,0.13179,-17.86090,-18.61735,-34.06774,0.25863,-33.41412,-34.57807,0.51090,0.05240,0.74017,0.40056,0.62044,0.15198,1.25381,0.43807,0.36049,0.04369,0.51927,0.26636,56.01213,16.01974,108.34470,15.98616,81.58425,34.04251,196.26567,26.87795,-0.30890,0.01192,-0.28355,-0.33827,0.16398,0.00737,0.17927,0.14628,0.08555,0.02790,0.18791,0.02516,-1.11734,0.03911,-0.98235,-1.21248,-2.93588,0.06898,-2.74145,-3.14303,-2.92559,0.07572,-2.63634,-3.10714,-2.93073,0.05618,-2.75023,-3.06802,1.48006,0.04451,1.61908,1.37852,3.93099,1.30048,10.37817,1.59213,-8.68320,1.00393,-7.01010,-13.04405,-0.01059,0.03292,0.05511,-0.08607,0.48258,0.00935,0.51213,0.46105,1.87065,0.18433,2.88234,1.51558,-1.84986,0.18631,-1.42058,-2.37741
35,7.683789253234863,22400,-4.88053,-36.87740,0.07481,0.00163,2.48087,5.20122,-6.38409,-7.65605,-0.22132,0.02153,-0.14701,-0.27832,0.12203,0.00203,0.12557,0.11857,0.12206,0.00203,0.12560,0.11860,-18.61790,0.15154,-18.19651,-18.97188,-33.82996,0.32504,-33.26402,-34.51718,0.52423,0.07298,0.92998,0.41643,0.74860,0.17585,1.26605,0.49295,0.36827,0.04395,0.50500,0.28007,59.87039,18.42486,135.44470,17.89598,109.67864,33.65088,190.83727,49.28366,-0.31574,0.01526,-0.28483,-0.35278,0.17255,0.00701,0.19048,0.15760,0.10666,0.02624,0.21618,0.05600,-1.14410,0.04502,-1.02509,-1.24799,-2.85781,0.07865,-2.60122,-3.10193,-2.84722,0.08303,-2.56213,-3.04679,-2.85251,0.06982,-2.63358,-3.03922,1.53142,0.05662,1.69850,1.36092,4.29766,1.28690,8.12068,1.85897,-8.65335,0.97493,-7.02009,-12.28164,-0.01542,0.03441,0.08209,-0.12356,0.49830,0.01157,0.53597,0.47441,1.92687,0.17036,2.41246,1.61264,-1.87114,0.16445,-1.54426,-2.39289
36,7.086381912231445,22800,-4.33135,-90.90727,-0.42344,0.01250,2.71857,4.35524,-4.50054,-5.98924,-0.21843,0.02076,-0.14360,-0.28143,0.11521,0.00191,0.11853,0.11196,0.11525,0.00191,0.11857,0.11200,-18.88947,0.17381,-18.43419,-19.41066,-33.60972,0.31553,-33.05576,-34.24329,0.50738,0.04332,0.62492,0.39712,0.73914,0.15776,1.11659,0.49273,0.36973,0.03958,0.50674,0.29894,57.86742,13.33340,92.84637,20.14390,105.98476,31.21418,167.54312,39.84559,-0.33128,0.01750,-0.29101,-0.37484,0.17815,0.00688,0.19838,0.16081,0.10144,0.02618,0.16661,0.04493,-1.16002,0.03216,-1.05335,-1.27514,-2.75173,0.09252,-2.51371,-3.00715,-2.73363,0.09045,-2.46625,-2.95524,-2.74268,0.07818,-2.51864,-2.93929,1.59728,0.05295,1.71595,1.46029,4.76599,1.26656,8.92562,2.73416,-8.79165,1.01156,-7.21261,-14.01304,-0.02395,0.04341,0.07239,-0.13377,0.51562,0.01233,0.55939,0.48855,2.00768,0.21426,2.71170,1.61548,-1.92592,0.17958,-1.55968,-2.53374
37,4.8220274448394775,23200,-4.98394,-16.07138,0.11316,0.03229,3.01368,1.77601,-6.32531,-9.60639,-0.21992,0.02155,-0.16454,-0.27662,0.10880,0.00180,0.11193,0.10574,0.10884,0.00179,0.11196,0.10578,-19.12926,0.17806,-18.64255,-19.57373,-33.37765,0.31104,-32.82862,-34.06279,0.50230,0.05744,0.66606,0.39653,0.72953,0.14572,1.10449,0.49059,0.38476,0.04229,0.54220,0.30376,54.97479,18.59096,104.22949,10.87334,102.53080,29.40177,166.76744,39.86005,-0.34860,0.01385,-0.32081,-0.38421,0.18425,0.00697,0.20275,0.16541,0.11054,0.02897,0.19078,0.05702,-1.18582,0.03667,-1.06980,-1.31406,-2.63552,0.08775,-2.36036,-2.84244,-2.61478,0.08589,-2.39804,-2.80359,-2.62515,0.07243,-2.43393,-2.79514,1.65460,0.05631,1.83882,1.53669,5.31332,1.37914,10.75196,2.81620,-8.97132,1.05415,-7.11271,-14.17019,-0.02236,0.03525,0.06030,-0.10391,0.53576,0.00979,0.56140,0.51020,2.07689,0.19622,2.74964,1.64193,-1.98137,0.16369,-1.67500,-2.65276
38,8.935056209564209,23600,-5.37082,-96.18524,-0.18187,0.00171,2.71772,6.21558,-1.63550,-3.93517,-0.21954,0.01983,-0.16858,-0.27420,0.10276,0.00169,0.10571,0.09988,0.10281,0.00169,0.10575,0.09992,-19.40145,0.19143,-18.77662,-19.82882,-33.14211,0.30553,-32.61270,-33.78759,0.48716,0.04727,0.64041,0.39374,0.72236,0.14709,1.04918,0.50338,0.39087,0.04494,0.52650,0.30563,55.85299,13.33463,90.29284,18.17108,100.23706,29.33451,157.50795,48.83242,-0.36412,0.01736,-0.31500,-0.41342,0.19174,0.00686,0.21037,0.17128,0.11921,0.03883,0.23287,0.05155,-1.21700,0.04458,-1.09791,-1.32666,-2.53187,0.09173,-2.32707,-2.82878,-2.52502,0.09843,-2.25939,-2.77408,-2.52844,0.08221,-2.30613,-2.76939,1.70103,0.05695,1.82085,1.53967,5.42329,1.38698,9.84238,3.16116,-8.91144,1.07241,-7.12496,-12.84529,-0.00649,0.03467,0.08341,-0.08403,0.55013,0.01260,0.57988,0.51672,2.14986,0.21773,2.75630,1.68884,-2.01227,0.16322,-1.66316,-2.58304
39,4.286114931106567,24000,-5.48321,-134.31348,0.15891,0.00171,2.70832,1.57604,-3.19890,-5.60093,-0.22160,0.01953,-0.15686,-0.26743,0.09708,0.00159,0.09985,0.09435,0.09711,0.00160,0.09989,0.09439,-19.64680,0.16723,-19.27525,-20.10434,-32.86622,0.30834,-32.30412,-33.56461,0.49025,0.04503,0.63391,0.39511,0.72184,0.13448,1.08391,0.49607,0.40170,0.03913,0.52276,0.31713,54.93425,13.32492,88.91148,18.42883,97.79177,27.51763,162.87598,45.58784,-0.37880,0.01383,-0.34801,-0.41644,0.20026,0.00800,0.22007,0.17442,0.10976,0.03055,0.20131,0.02340,-1.25739,0.05235,-1.13815,-1.41901,-2.42862,0.07997,-2.21012,-2.64820,-2.42205,0.08671,-2.22146,-2.67287,-2.42534,0.06698,-2.24499,-2.60414,1.75437,0.05870,1.90602,1.57477,5.98485,1.61379,11.83584,3.01721,-8.89686,1.09955,-7.39505,-14.13901,0.00525,0.04821,0.09740,-0.09999,0.56447,0.01157,0.59195,0.53002,2.20951,0.23316,3.24735,1.79566,-2.04060,0.19034,-1.62064,-2.56376
40,5.3174755573272705,24400,-5.18559,-188.01763,-0.64581,0.00176,3.08250,2.23317,-4.45866,-6.60525,-0.22341,0.02023,-0.14931,-0.28758,0.09171,0.00150,0.09433,0.08915,0.09175,0.00150,0.09436,0.08919,-19.83942,0.16144,-19.37089,-20.27860,-32.48172,0.30106,-32.07232,-33.23568,0.66728,0.16006,1.18062,0.40386,0.71160,0.13054,1.06303,0.49642,0.40274,0.03469,0.51500,0.31071,94.41921,28.92529,163.74962,22.50894,94.73371,27.04080,153.35275,41.39367,-0.38815,0.01339,-0.35647,-0.42797,0.20813,0.00721,0.23128,0.18973,0.12111,0.03920,0.23590,0.04361,-1.29827,0.05196,-1.17630,-1.48802,-2.31374,0.09070,-2.08777,-2.60902,-2.29760,0.09961,-2.04189,-2.58432,-2.30567,0.08036,-2.08850,-2.51189,1.82900,0.05905,1.99750,1.69237,6.44205,1.40480,12.11169,4.04743,-9.00930,1.00593,-7.16647,-13.44930,0.00652,0.04299,0.10555,-0.09803,0.58588,0.01274,0.61699,0.55698,2.24291,0.20904,2.95007,1.83872,-2.11282,0.16933,-1.72792,-2.62310
41,3.8761963844299316,24800,-5.16555,-83.68409,-0.18602,0.00164,2.71392,1.16058,-4.35513,-5.93425,-0.22524,0.02057,-0.16977,-0.27467,0.08665,0.00142,0.08913,0.08424,0.08669,0.00142,0.08916,0.08427,-20.10147,0.19829,-19.55634,-20.65689,-32.18547,0.29291,-31.74358,-32.92096,0.65563,0.14995,1.03569,0.42027,0.70113,0.13022,1.02677,0.47567,0.40706,0.04450,0.60189,0.33121,91.53649,27.58125,150.83276,37.45697,92.22576,26.78569,146.62125,43.98577,-0.39176,0.01931,-0.33914,-0.42641,0.21125,0.00796,0.23156,0.18500,0.12181,0.03069,0.21829,0.06097,-1.32723,0.05267,-1.18846,-1.45465,-2.22631,0.12184,-1.88589,-2.53310,-2.21433,0.12491,-1.90333,-2.54294,-2.22032,0.11172,-1.94277,-2.52670,1.87306,0.07123,2.08005,1.66668,6.74861,1.66265,12.38943,3.43014,-9.02543,1.10197,-7.16628,-13.53365,0.00340,0.04969,0.11591,-0.10089,0.60101,0.01747,0.63826,0.55266,2.27920,0.19466,2.96305,1.90031,-2.19934,0.17446,-1.80834,-2.75720
