EPOCH,Time Consumed,Total Frames,Running_Average_Rewards,Train_Epoch_Reward,Running_Training_Average_Rewards,Explore_Time,Train___Time,Eval____Time,backward_eval_rewards,forward_eval_rewards,Reward_Mean_Mean,Reward_Mean_Std,Reward_Mean_Max,Reward_Mean_Min,alpha_0_Mean,alpha_0_Std,alpha_0_Max,alpha_0_Min,alpha_1_Mean,alpha_1_Std,alpha_1_Max,alpha_1_Min,Alpha_loss_Mean,Alpha_loss_Std,Alpha_loss_Max,Alpha_loss_Min,Training/policy_loss_Mean,Training/policy_loss_Std,Training/policy_loss_Max,Training/policy_loss_Min,Training/qf1_loss_Mean,Training/qf1_loss_Std,Training/qf1_loss_Max,Training/qf1_loss_Min,Training/qf2_loss_Mean,Training/qf2_loss_Std,Training/qf2_loss_Max,Training/qf2_loss_Min,Training/pf_norm_Mean,Training/pf_norm_Std,Training/pf_norm_Max,Training/pf_norm_Min,Training/qf1_norm_Mean,Training/qf1_norm_Std,Training/qf1_norm_Max,Training/qf1_norm_Min,Training/qf2_norm_Mean,Training/qf2_norm_Std,Training/qf2_norm_Max,Training/qf2_norm_Min,log_std/mean_Mean,log_std/mean_Std,log_std/mean_Max,log_std/mean_Min,log_std/std_Mean,log_std/std_Std,log_std/std_Max,log_std/std_Min,log_std/max_Mean,log_std/max_Std,log_std/max_Max,log_std/max_Min,log_std/min_Mean,log_std/min_Std,log_std/min_Max,log_std/min_Min,log_prob_0_Mean,log_prob_0_Std,log_prob_0_Max,log_prob_0_Min,log_prob_1_Mean,log_prob_1_Std,log_prob_1_Max,log_prob_1_Min,log_probs/mean_Mean,log_probs/mean_Std,log_probs/mean_Max,log_probs/mean_Min,log_probs/std_Mean,log_probs/std_Std,log_probs/std_Max,log_probs/std_Min,log_probs/max_Mean,log_probs/max_Std,log_probs/max_Max,log_probs/max_Min,log_probs/min_Mean,log_probs/min_Std,log_probs/min_Max,log_probs/min_Min,mean/mean_Mean,mean/mean_Std,mean/mean_Max,mean/mean_Min,mean/std_Mean,mean/std_Std,mean/std_Max,mean/std_Min,mean/max_Mean,mean/max_Std,mean/max_Max,mean/max_Min,mean/min_Mean,mean/min_Std,mean/min_Max,mean/min_Min
1576,6.357131242752075,638800,-51.93341,2.05441,-0.16769,0.00163,2.79522,3.56022,-410.09920,302.49220,-0.07693,0.01162,-0.04178,-0.10747,0.02115,0.00010,0.02132,0.02100,0.02308,0.00002,0.02310,0.02304,0.11357,1.12469,3.37171,-2.60009,6.58114,0.06953,6.77256,6.39030,0.83310,0.07621,1.04008,0.63221,0.84351,0.07976,1.08764,0.62063,4.45490,0.90249,10.16056,3.34387,21.03696,1.74548,25.80923,16.89988,20.98003,1.84220,25.97384,16.19793,-2.18802,0.04237,-2.07987,-2.31636,1.10745,0.02501,1.16922,1.05246,-0.15803,0.43254,2.00000,-0.85047,-5.29734,0.09892,-5.09134,-5.54683,6.06355,0.30779,6.93158,5.28667,5.99519,0.31872,6.83488,5.27346,6.02937,0.29506,6.88323,5.31775,7.51286,0.15616,7.91283,7.13807,23.95727,0.78384,28.37085,22.14205,-7.06142,1.42469,-4.69673,-13.86395,-0.17278,0.00907,-0.15135,-0.19696,0.48449,0.01341,0.52599,0.45615,2.39963,0.71190,5.02393,1.13232,-3.56243,0.42429,-2.70934,-4.76141
1577,4.913308382034302,639200,-54.06741,-4.12476,-0.14802,0.00202,2.95805,1.95320,-446.24166,358.11400,-0.07694,0.01099,-0.04847,-0.11186,0.02115,0.00008,0.02130,0.02105,0.02304,0.00003,0.02309,0.02298,-0.10221,1.20763,2.76676,-3.25214,6.57531,0.06356,6.78848,6.41328,0.82137,0.07794,1.04292,0.56789,0.83559,0.07174,1.06940,0.63993,4.50896,1.16154,13.35881,3.34117,20.92615,1.91047,26.98622,16.45490,20.90397,1.87005,26.05944,15.98323,-2.17755,0.04479,-2.05334,-2.26908,1.11030,0.02794,1.16511,1.01813,-0.27767,0.36288,2.00000,-0.77031,-5.32031,0.09857,-5.09664,-5.62196,5.95765,0.32831,6.83212,4.90550,5.98902,0.34467,6.91220,5.01545,5.97333,0.31677,6.72505,5.14996,7.52966,0.18507,7.97639,6.99662,23.91644,0.59896,25.80188,22.48666,-7.00327,1.20473,-5.02508,-11.82285,-0.17558,0.01028,-0.14415,-0.20754,0.48037,0.01336,0.51807,0.43600,2.32203,0.61857,4.85330,1.23150,-3.37481,0.36416,-2.61711,-5.83869
1578,3.60843825340271,639600,-43.42251,-12.99843,-0.16451,0.00172,3.12709,0.47958,-422.77699,346.51031,-0.07711,0.01176,-0.05017,-0.10759,0.02125,0.00007,0.02132,0.02107,0.02310,0.00005,0.02315,0.02299,0.04963,1.12627,2.63604,-3.50152,6.55476,0.06408,6.76077,6.37713,0.82082,0.07273,1.06505,0.57716,0.83127,0.06854,1.01070,0.62325,4.58969,1.01359,10.38484,3.36445,20.62836,1.65717,26.02772,14.65125,20.75302,1.78503,28.15425,16.30425,-2.18230,0.04237,-2.06705,-2.28123,1.11194,0.02435,1.16958,1.03225,-0.20336,0.46067,2.00000,-0.82708,-5.26986,0.09441,-5.05345,-5.72921,6.02000,0.31000,6.68532,4.99493,6.00579,0.31149,6.84316,5.16855,6.01289,0.29563,6.69247,5.08174,7.52776,0.15717,7.86953,7.04347,23.84043,0.81169,29.48301,22.47971,-7.18548,1.35461,-4.12555,-12.70425,-0.17841,0.00981,-0.14936,-0.20182,0.48150,0.01410,0.51707,0.44133,2.39676,0.73963,6.27308,1.20157,-3.33958,0.41107,-2.69341,-5.68662
1579,5.284968137741089,640000,-43.05816,11.02255,-0.07480,0.00162,2.88443,2.39888,-432.74852,352.70440,-0.07695,0.01063,-0.04350,-0.10080,0.02110,0.00005,0.02121,0.02101,0.02287,0.00007,0.02306,0.02274,-0.08798,1.21562,4.44290,-3.46794,6.54986,0.06208,6.74352,6.42444,0.83092,0.07127,1.00933,0.66750,0.84610,0.07739,1.04954,0.65580,4.53976,0.82714,10.69212,3.40639,20.99678,1.91955,25.79857,16.45545,20.94554,1.73951,25.69146,17.73981,-2.17496,0.04476,-2.05347,-2.34249,1.11619,0.02704,1.21917,1.04833,-0.16318,0.47892,2.00000,-0.78696,-5.26645,0.09456,-5.07021,-5.81536,5.98512,0.32352,7.19945,5.03492,5.96848,0.34846,7.12722,4.87592,5.97680,0.31850,7.16334,5.09055,7.56646,0.16909,8.17196,7.10852,24.07311,1.14481,33.88465,22.87793,-7.23673,1.34093,-4.54797,-11.95372,-0.17847,0.01046,-0.14538,-0.21092,0.48499,0.01315,0.51853,0.44435,2.32100,0.64760,5.25314,1.24550,-3.43674,0.55460,-2.67814,-7.31960
1580,3.115586519241333,640400,-44.55233,16.14949,-0.10198,0.00159,2.70574,0.40821,-416.60284,323.12501,-0.07627,0.01195,-0.04365,-0.11450,0.02118,0.00006,0.02127,0.02109,0.02300,0.00015,0.02322,0.02283,0.19429,1.15998,3.75884,-3.14935,6.54168,0.06532,6.71342,6.33812,0.84348,0.07892,1.11490,0.62922,0.85761,0.07928,1.08004,0.65556,4.61881,0.87096,9.40816,3.45481,21.05914,1.84632,26.66447,15.48067,21.33220,1.81671,26.31576,16.98768,-2.18666,0.04248,-2.06827,-2.31312,1.10747,0.02607,1.16449,1.04682,-0.03761,0.46316,2.00000,-0.80132,-5.25405,0.09663,-5.08063,-6.16908,6.02523,0.31549,6.92680,5.14958,6.07720,0.33175,7.04500,4.99973,6.05121,0.30428,6.98590,5.17527,7.52593,0.16020,7.84590,7.09025,23.89250,1.15726,34.53974,22.59747,-7.01015,1.31759,-4.24789,-13.01238,-0.17896,0.00999,-0.15355,-0.20509,0.48789,0.01298,0.51945,0.45383,2.26462,0.60099,4.98400,1.21070,-3.63684,0.43299,-2.92486,-5.22416
1581,5.3272011280059814,640800,-45.23900,22.18346,0.07575,0.00162,2.76304,2.56248,-400.02579,285.55204,-0.07648,0.01216,-0.03939,-0.10684,0.02145,0.00015,0.02163,0.02119,0.02333,0.00009,0.02343,0.02319,0.21212,1.18132,2.89156,-3.19483,6.53013,0.06548,6.71531,6.36509,0.83817,0.07286,1.05153,0.69033,0.85571,0.08470,1.10832,0.68877,4.63028,1.13910,14.12634,3.30111,21.22902,1.87429,25.98074,17.19934,21.32490,1.90370,27.15304,16.42134,-2.18831,0.04487,-2.05895,-2.28987,1.11770,0.02381,1.18684,1.05002,-0.06990,0.49109,2.00000,-0.83358,-5.24569,0.08548,-5.08502,-5.47157,6.09608,0.30571,6.82501,5.19873,6.01449,0.34784,6.76035,5.11653,6.05529,0.31110,6.75911,5.15763,7.57510,0.15716,8.00128,7.14843,23.87934,0.95133,32.59075,22.46463,-7.08969,1.29891,-4.71374,-12.67788,-0.17713,0.00860,-0.15572,-0.19608,0.48536,0.01312,0.52046,0.44928,2.26056,0.67085,5.66016,1.14310,-3.62042,0.44888,-2.90688,-6.77558
1582,3.3919782638549805,641200,-47.34134,-4.28931,0.13943,0.00171,2.73016,0.66007,-422.14452,312.99350,-0.07742,0.01053,-0.04564,-0.10353,0.02162,0.00002,0.02165,0.02156,0.02323,0.00003,0.02330,0.02316,-0.03645,1.15682,2.86604,-2.88594,6.52375,0.06156,6.71132,6.35803,0.83075,0.07190,1.00191,0.61608,0.83832,0.07747,1.06454,0.64911,4.60030,0.96326,11.07159,3.36463,21.08972,1.90605,30.48771,17.43076,21.04432,1.81999,26.80974,17.42228,-2.17632,0.04338,-2.06115,-2.28632,1.11687,0.02704,1.18700,1.04939,-0.05750,0.38348,1.48367,-0.64960,-5.30370,0.09817,-5.08345,-5.77992,6.00422,0.31491,6.79322,5.34395,5.97629,0.32952,6.71405,5.07317,5.99025,0.30461,6.75364,5.23880,7.55656,0.16854,8.01369,7.13168,23.93064,0.61307,26.90810,22.70899,-7.18467,1.33582,-4.80599,-12.22275,-0.17941,0.01185,-0.15495,-0.21472,0.48597,0.01276,0.52109,0.45436,2.38142,0.63643,4.89855,1.19428,-3.44061,0.36899,-2.67959,-5.17438
1583,6.376927375793457,641600,-51.51509,3.82379,0.00081,0.00167,3.05169,3.32348,-398.01406,280.00982,-0.07804,0.01212,-0.04422,-0.11179,0.02157,0.00003,0.02162,0.02150,0.02316,0.00003,0.02320,0.02309,-0.04875,1.19955,3.92003,-2.70817,6.49071,0.07170,6.69548,6.28033,0.82835,0.07732,1.00553,0.64114,0.85453,0.09110,1.09118,0.61734,4.48686,1.10827,12.94788,3.28456,20.94610,1.72469,26.25401,16.36255,21.57598,1.98185,26.59863,17.02137,-2.17841,0.04433,-2.08648,-2.32882,1.11278,0.02571,1.17860,1.02438,-0.14506,0.35521,1.04149,-0.84447,-5.25945,0.10453,-5.02944,-5.79134,5.96948,0.32172,6.93444,5.24931,6.00514,0.33905,7.12848,5.22008,5.98731,0.31566,7.03146,5.28770,7.54380,0.16403,7.90658,6.96198,23.83374,0.82427,30.46269,22.55428,-7.17911,1.27654,-4.63290,-12.03711,-0.17597,0.01040,-0.14433,-0.20119,0.48341,0.01387,0.51865,0.44768,2.40714,0.72609,5.23361,1.29956,-3.38028,0.38555,-2.69807,-5.35378
1584,4.729240894317627,642000,-54.79660,-3.89963,0.18172,0.00164,3.09964,1.62791,-403.53821,290.67906,-0.07541,0.01207,-0.04443,-0.10664,0.02160,0.00004,0.02164,0.02150,0.02328,0.00004,0.02336,0.02317,0.03605,1.13881,2.48211,-2.96058,6.48565,0.08068,6.68630,6.28012,0.82581,0.07858,1.03398,0.59776,0.84511,0.08125,1.13544,0.66245,4.61506,0.93965,9.08092,3.35752,20.90517,1.81118,26.14542,16.33891,21.38057,1.83458,27.28451,17.34758,-2.18244,0.04213,-2.06766,-2.27647,1.11102,0.02845,1.18099,1.03579,-0.16349,0.41539,2.00000,-0.70298,-5.29530,0.10498,-5.07124,-5.55801,6.01348,0.29551,6.71000,5.16075,6.00535,0.33217,6.79185,5.14304,6.00942,0.30006,6.65230,5.22062,7.52837,0.17601,7.90127,7.08754,23.95395,1.19384,34.40473,22.60848,-7.12050,1.35143,-4.86327,-13.02868,-0.17821,0.01092,-0.14944,-0.20679,0.48389,0.01289,0.52028,0.44683,2.36229,0.79389,6.92271,1.16154,-3.49245,0.46458,-2.81845,-7.72387
1585,4.085890531539917,642400,-56.16716,7.61700,0.25293,0.00200,2.57345,1.51040,-429.40185,322.21842,-0.07732,0.01117,-0.04864,-0.11354,0.02149,0.00003,0.02157,0.02143,0.02308,0.00009,0.02325,0.02292,-0.19283,1.15416,2.57512,-2.95093,6.48175,0.07319,6.64500,6.27216,0.82605,0.07970,1.09048,0.64724,0.84337,0.08182,1.10769,0.62886,4.53147,0.78155,7.45671,3.46612,21.01342,1.85146,26.78211,17.17089,21.12543,1.80624,26.97248,17.10855,-2.17365,0.04272,-2.07171,-2.28653,1.11585,0.02508,1.18555,1.05372,-0.23043,0.34595,1.49706,-0.78467,-5.29545,0.08855,-5.10563,-5.54295,5.97196,0.31212,6.66571,5.26690,5.92620,0.32901,6.80310,5.12373,5.94908,0.30345,6.67709,5.22311,7.57124,0.15752,7.97837,7.17440,24.13048,1.15892,32.68711,22.67873,-7.13485,1.38245,-5.07518,-13.73552,-0.17729,0.00977,-0.15228,-0.20747,0.48200,0.01385,0.51717,0.44558,2.30108,0.73029,5.71934,1.25731,-3.41769,0.36618,-2.75604,-4.91619
1586,3.1222705841064453,642800,-53.53681,5.62466,-0.44072,0.00157,2.68613,0.43452,-403.12104,314.95082,-0.07522,0.01202,-0.04368,-0.10997,0.02156,0.00007,0.02170,0.02144,0.02309,0.00013,0.02338,0.02292,0.35959,1.15435,3.99940,-2.91482,6.45774,0.06916,6.64158,6.24541,0.83533,0.07997,1.09104,0.65220,0.85239,0.07819,1.08458,0.65645,4.65644,1.07111,12.15316,3.31159,21.24589,1.79047,28.26782,17.21116,21.56324,1.81271,28.50839,17.21848,-2.19240,0.04345,-2.07377,-2.33076,1.12220,0.02669,1.19783,1.05372,-0.11871,0.47830,2.00000,-0.69046,-5.34983,0.10178,-5.08633,-5.61887,6.06902,0.31425,6.95096,5.22435,6.12061,0.32921,7.15485,5.14123,6.09481,0.30365,7.05290,5.23325,7.60848,0.17464,8.06881,7.20752,24.09508,1.16358,38.00446,22.97390,-7.11479,1.49600,-4.78591,-13.11586,-0.17872,0.01024,-0.14894,-0.20980,0.48840,0.01314,0.52222,0.45194,2.21994,0.66814,6.20044,1.19805,-3.59384,0.40368,-2.85655,-5.94458
1587,6.642266273498535,643200,-53.43278,3.51682,-0.13259,0.00160,2.50639,4.13422,-404.54983,296.43911,-0.07652,0.01142,-0.04261,-0.10182,0.02157,0.00009,0.02171,0.02142,0.02339,0.00006,0.02345,0.02328,-0.21827,1.14404,2.83570,-3.53357,6.47227,0.07548,6.68243,6.25706,0.83498,0.07566,1.04487,0.64600,0.85113,0.07778,1.06517,0.66720,4.67520,1.00953,9.39570,3.12187,21.28087,1.78078,26.76891,16.98420,21.32568,1.76048,25.60550,16.22599,-2.17001,0.04378,-2.04957,-2.28648,1.12242,0.02623,1.19748,1.05191,-0.15089,0.41972,2.00000,-0.81606,-5.27205,0.10603,-5.05811,-5.59054,5.92553,0.31847,6.78496,5.02187,5.95980,0.32389,6.70915,5.11930,5.94267,0.30135,6.74706,5.07058,7.60851,0.16564,7.97501,7.22532,24.04002,1.00484,31.23830,22.67533,-7.17242,1.28458,-5.05641,-11.81978,-0.18176,0.00964,-0.15977,-0.21051,0.48295,0.01367,0.52691,0.44440,2.31700,0.74770,6.92735,1.23763,-3.44549,0.37840,-2.79433,-5.47014
1588,5.687849998474121,643600,-48.90485,-32.96706,-0.16160,0.00173,2.75375,2.93231,-403.37242,330.64749,-0.07643,0.01039,-0.04283,-0.10373,0.02137,0.00004,0.02144,0.02131,0.02312,0.00006,0.02328,0.02302,-0.11144,1.11653,3.46710,-2.76814,6.45210,0.07190,6.62884,6.23837,0.82566,0.07785,1.11892,0.63949,0.84279,0.08460,1.19017,0.57258,4.52100,0.81285,9.18364,3.37588,21.17054,1.94151,27.91636,16.90738,21.31263,1.98506,28.96029,14.95939,-2.17480,0.04425,-2.06417,-2.30273,1.12157,0.02752,1.20939,1.03255,-0.07412,0.45362,2.00000,-0.81757,-5.33043,0.11320,-5.06804,-5.68381,6.00000,0.29189,6.90138,5.19129,5.94077,0.32522,6.92061,5.16244,5.97038,0.29352,6.91099,5.27250,7.59327,0.16179,8.13192,7.11388,24.05783,0.75851,26.99504,22.81966,-7.11000,1.24948,-4.13801,-12.29819,-0.18157,0.00851,-0.16166,-0.20484,0.48121,0.01287,0.51958,0.44039,2.34421,0.64302,5.04699,1.33268,-3.47031,0.44571,-2.71093,-5.61906
1589,5.604076385498047,644000,-53.68675,-11.82853,0.00169,0.00164,2.67161,2.93078,-395.08066,234.40251,-0.07587,0.01062,-0.04755,-0.10513,0.02141,0.00002,0.02145,0.02137,0.02297,0.00004,0.02304,0.02290,-0.01176,1.12478,3.06740,-3.02081,6.43525,0.07488,6.60899,6.22932,0.82202,0.08079,1.09048,0.62276,0.83544,0.08238,1.21693,0.65625,4.67746,1.22966,13.53279,3.29825,20.82641,2.00245,28.66878,16.15112,21.23431,2.01981,28.56987,17.10457,-2.17715,0.04199,-2.04952,-2.28685,1.12667,0.02632,1.18774,1.05746,-0.14780,0.33072,1.37864,-0.74643,-5.31163,0.08851,-5.14846,-5.62429,5.99844,0.30191,6.80209,5.11146,5.99532,0.31848,6.80800,5.25288,5.99688,0.29537,6.80505,5.20793,7.63029,0.16559,8.02830,7.17079,24.02071,0.86898,30.34610,22.53432,-7.24783,1.19940,-4.64003,-11.36113,-0.17769,0.01173,-0.14393,-0.20518,0.48662,0.01300,0.51837,0.45264,2.25351,0.58359,4.74374,1.27374,-3.58431,0.31978,-2.86407,-5.01610
1590,4.298536539077759,644400,-51.78715,0.13142,-0.05897,0.00162,2.74953,1.54734,-365.00520,276.81774,-0.07761,0.01157,-0.04793,-0.11005,0.02136,0.00002,0.02141,0.02133,0.02295,0.00004,0.02305,0.02289,-0.01737,1.27483,3.17226,-4.03301,6.43337,0.07403,6.66748,6.22368,0.83501,0.08282,1.14108,0.64469,0.84908,0.08283,1.08724,0.62983,4.51840,0.70665,8.54519,3.59068,21.29135,1.90385,27.76222,16.68701,21.33885,1.89900,27.38631,17.15147,-2.18139,0.04702,-2.02947,-2.29848,1.11644,0.02746,1.19614,1.03829,-0.20130,0.48586,2.00000,-0.89260,-5.35067,0.11684,-5.08926,-5.71212,5.97628,0.33679,6.85657,5.00270,6.01494,0.36212,7.01956,4.87923,5.99561,0.33470,6.83248,4.94096,7.58178,0.16872,8.07972,7.07710,24.11937,0.94106,30.27716,22.56206,-7.18806,1.47459,-4.42849,-14.47860,-0.17724,0.01063,-0.15185,-0.21366,0.48004,0.01448,0.51897,0.44691,2.22221,0.75025,5.99488,1.13198,-3.46149,0.42881,-2.62347,-5.42009
1591,3.308985471725464,644800,-50.02119,-14.67875,0.17526,0.00161,2.94877,0.35855,-391.35152,320.84090,-0.07841,0.01077,-0.05175,-0.10519,0.02122,0.00004,0.02133,0.02117,0.02310,0.00006,0.02319,0.02300,0.10580,1.21274,3.60703,-3.04480,6.41130,0.07075,6.66110,6.18052,0.83024,0.07277,1.09173,0.65523,0.84641,0.07798,1.08674,0.67715,4.64254,1.07178,12.56813,3.48444,21.23216,1.91170,27.44450,17.19105,21.43618,1.91968,27.34297,16.02619,-2.18410,0.04499,-2.05635,-2.32271,1.12216,0.02706,1.19122,1.05197,-0.23230,0.44298,2.00000,-0.87739,-5.29427,0.09682,-5.06963,-5.61780,6.00941,0.33347,6.78649,5.04806,6.04650,0.33274,7.14292,5.19660,6.02796,0.31828,6.94859,5.20086,7.60723,0.17385,8.05165,7.17980,24.01262,0.83843,28.95218,22.68493,-6.99777,1.29271,-4.50957,-11.53869,-0.17848,0.00948,-0.15631,-0.20653,0.48218,0.01445,0.51565,0.44671,2.25367,0.61672,4.41665,1.17448,-3.47500,0.47027,-2.70024,-7.16532
1592,5.398831129074097,645200,-51.74003,6.16237,-0.05131,0.00161,2.99457,2.40261,-415.05462,289.75546,-0.07679,0.01174,-0.04484,-0.10816,0.02124,0.00008,0.02136,0.02110,0.02320,0.00006,0.02326,0.02306,-0.20091,1.09522,3.28984,-2.52295,6.39405,0.08381,6.61530,6.14951,0.83578,0.08110,1.04181,0.60426,0.85602,0.08018,1.06972,0.62360,4.70129,0.93391,8.69611,3.34859,21.38331,1.94809,27.91115,16.57267,21.69969,1.99536,29.04593,17.20137,-2.17077,0.04159,-2.07332,-2.30421,1.12810,0.02881,1.20902,1.04897,-0.19716,0.45184,1.59559,-0.86021,-5.26195,0.10806,-5.02603,-5.56614,5.93922,0.28998,6.90955,5.11384,5.95544,0.32156,6.81817,5.09259,5.94733,0.28783,6.86386,5.33515,7.64773,0.17746,8.21821,7.17312,24.07134,0.88383,28.74014,22.67595,-7.40711,1.35033,-4.81703,-11.34947,-0.17893,0.01065,-0.14973,-0.20317,0.48244,0.01313,0.51258,0.44843,2.38173,0.73510,6.19184,1.21740,-3.56014,0.45292,-2.79679,-5.17604
1593,4.684476852416992,645600,-57.22069,-28.14270,-0.21311,0.00165,2.80303,1.87975,-408.12793,280.59637,-0.07767,0.01130,-0.05030,-0.10694,0.02106,0.00008,0.02117,0.02091,0.02299,0.00006,0.02307,0.02288,-0.06429,1.23869,2.82698,-3.34718,6.37490,0.08026,6.62184,6.17744,0.82599,0.07655,1.09749,0.66307,0.83728,0.07720,1.08086,0.64317,4.69061,0.97276,9.44881,3.36108,21.35671,1.97048,26.90111,17.28474,21.24918,1.86924,25.92411,17.31017,-2.17807,0.04824,-2.05063,-2.28814,1.13137,0.02835,1.19518,1.00921,-0.14544,0.48367,2.00000,-0.81263,-5.32177,0.11343,-5.10036,-5.65414,5.98616,0.33655,6.77858,5.16321,5.97999,0.34000,6.72830,5.07551,5.98307,0.32453,6.73925,5.12263,7.67737,0.17744,8.07956,7.06103,24.16086,0.71861,26.85886,22.45609,-7.23196,1.30741,-4.41905,-12.28567,-0.17795,0.01011,-0.15222,-0.20300,0.48276,0.01327,0.51552,0.44704,2.18750,0.66988,5.50283,1.17812,-3.52214,0.39841,-2.84071,-5.46201
1594,4.359086513519287,646000,-57.06045,-17.06700,-0.18502,0.00165,3.34600,1.01139,-415.26919,256.19349,-0.07765,0.01172,-0.04023,-0.10579,0.02101,0.00006,0.02108,0.02087,0.02301,0.00005,0.02306,0.02289,-0.12847,1.16084,3.37134,-2.97227,6.34980,0.08339,6.55605,6.12807,0.81988,0.08402,1.08801,0.61066,0.84141,0.07718,1.05223,0.66725,4.65978,0.90192,8.58341,3.27578,21.09729,1.93996,27.94858,15.84531,21.55504,1.81879,26.78248,17.70506,-2.17109,0.04357,-2.08351,-2.31299,1.13430,0.02868,1.20492,1.06993,-0.26250,0.33160,1.07360,-0.82311,-5.37649,0.14075,-5.07745,-5.69068,5.95415,0.31462,6.97459,5.25333,5.97884,0.32507,6.99079,5.12762,5.96650,0.30417,6.88213,5.21972,7.70528,0.17996,8.21127,7.31613,24.48838,0.89998,29.02514,22.78282,-7.09499,1.18283,-4.73322,-10.85000,-0.18070,0.00994,-0.15878,-0.21463,0.48607,0.01360,0.52591,0.45195,2.28350,0.69134,5.03724,1.15616,-3.48239,0.37196,-2.58289,-4.87466
1595,5.147730827331543,646400,-59.53962,3.83858,-0.07400,0.00164,2.48992,2.65612,-388.44499,275.46580,-0.07674,0.01206,-0.04961,-0.11286,0.02085,0.00002,0.02090,0.02080,0.02294,0.00004,0.02300,0.02287,0.04798,1.21222,3.96564,-2.75957,6.34035,0.08225,6.56579,6.12806,0.83136,0.07738,1.06841,0.61383,0.85268,0.07885,1.08443,0.62783,4.62974,0.88661,10.81873,3.44920,21.35099,1.91375,30.09824,17.20316,21.68160,1.97198,27.89579,16.95517,-2.18098,0.04640,-2.06490,-2.31324,1.13844,0.02514,1.21051,1.06321,-0.23458,0.50006,2.00000,-0.86242,-5.34425,0.09483,-5.13156,-5.72586,5.99690,0.31879,6.93427,5.23095,6.02855,0.34917,7.14206,5.16854,6.01273,0.31730,7.03817,5.27889,7.73302,0.15191,8.16373,7.26785,24.30579,0.77657,27.77675,22.91099,-7.16739,1.33187,-4.05812,-11.61067,-0.18004,0.01059,-0.14751,-0.20402,0.48393,0.01397,0.52053,0.44853,2.27615,0.81787,6.90602,1.15735,-3.55265,0.43051,-2.84491,-6.97898
1596,3.4885246753692627,646800,-63.81127,-14.44272,0.09894,0.00164,2.92607,0.56078,-389.81368,276.58661,-0.07579,0.01179,-0.05024,-0.10903,0.02082,0.00002,0.02085,0.02077,0.02299,0.00003,0.02304,0.02292,-0.03149,1.22870,3.03373,-2.74605,6.32467,0.08298,6.52524,6.06461,0.83715,0.07451,1.08054,0.65382,0.85227,0.07497,1.08363,0.71031,4.72800,1.01863,10.81946,3.41953,21.33938,1.92520,27.59840,16.42455,21.41518,1.84373,26.34500,17.02621,-2.17699,0.04626,-2.05737,-2.30243,1.13897,0.02948,1.21332,1.06430,-0.12542,0.43182,1.99033,-0.80222,-5.34459,0.11963,-5.09309,-5.71843,5.98704,0.34040,6.81983,5.11611,5.99656,0.33263,6.90269,5.23338,5.99180,0.32138,6.79451,5.28367,7.71344,0.18408,8.19809,7.24786,24.27920,1.00517,30.15898,22.65125,-7.07088,1.30543,-4.47188,-11.33068,-0.18005,0.01164,-0.15097,-0.21534,0.48335,0.01399,0.52315,0.44352,2.27273,0.60147,4.89138,1.35059,-3.73102,0.44036,-2.88103,-6.44909
1597,6.240588903427124,647200,-47.28523,-3.64106,-0.22154,0.00202,2.56343,3.67509,-247.94603,287.90728,-0.07693,0.01205,-0.04365,-0.11361,0.02067,0.00010,0.02082,0.02053,0.02282,0.00012,0.02300,0.02263,-0.29578,1.13279,3.09781,-3.45345,6.30317,0.08330,6.50458,6.08281,0.82351,0.07219,1.04464,0.59809,0.83841,0.07494,1.09819,0.63940,4.61722,0.93985,10.59378,3.18411,21.51246,1.76030,27.28531,16.77201,21.67544,1.85507,26.50816,17.61728,-2.16476,0.04315,-2.03509,-2.29164,1.14114,0.02573,1.21003,1.06003,-0.13071,0.46019,2.00000,-0.83939,-5.40161,0.11670,-5.15331,-5.80792,5.93310,0.30651,6.88445,5.04423,5.91211,0.31976,6.73408,5.10323,5.92261,0.29593,6.80927,5.09797,7.72368,0.16115,8.14362,7.20196,24.42344,0.83425,30.24442,22.83612,-7.20085,1.17814,-4.73712,-10.67155,-0.18157,0.00988,-0.14824,-0.20801,0.48356,0.01352,0.51505,0.45185,2.23155,0.74144,6.70571,1.11128,-3.60982,0.53582,-2.64874,-8.99162
1598,3.119140625,647600,-49.70536,-6.65639,0.29837,0.00164,2.69162,0.42582,-417.95514,266.22225,-0.07724,0.01210,-0.03992,-0.11748,0.02056,0.00004,0.02064,0.02048,0.02259,0.00003,0.02264,0.02252,-0.07301,1.20248,4.22636,-4.20427,6.29144,0.08235,6.57986,6.10131,0.83753,0.08012,1.10222,0.66168,0.84727,0.07654,1.04627,0.65254,4.67064,0.94596,10.66684,3.46299,21.52157,2.01185,28.23546,16.85120,21.47309,1.77241,26.70416,16.49650,-2.17483,0.04699,-2.04601,-2.34021,1.14917,0.03164,1.23852,1.05536,-0.10447,0.54473,2.00000,-0.81186,-5.35889,0.10856,-5.10832,-5.67379,5.97635,0.32732,7.06803,5.04698,5.98567,0.33540,7.13543,4.75736,5.98101,0.31341,7.10173,4.90217,7.78827,0.19216,8.24582,7.23514,24.42474,0.90852,30.30329,22.96215,-7.29139,1.33202,-4.79116,-14.82091,-0.18306,0.01069,-0.15371,-0.21599,0.48252,0.01298,0.52124,0.43311,2.41427,0.77338,6.58248,1.25563,-3.57628,0.48828,-2.71682,-6.54170
