EPOCH,Time Consumed,Total Frames,Running_Average_Rewards,Train_Epoch_Reward,Running_Training_Average_Rewards,Explore_Time,Train___Time,Eval____Time,forward_10_eval_rewards,forward_5_eval_rewards,forward_6_eval_rewards,forward_7_eval_rewards,forward_8_eval_rewards,forward_9_eval_rewards,Reward_Mean_Mean,Reward_Mean_Std,Reward_Mean_Max,Reward_Mean_Min,alpha_0_Mean,alpha_0_Std,alpha_0_Max,alpha_0_Min,alpha_1_Mean,alpha_1_Std,alpha_1_Max,alpha_1_Min,alpha_2_Mean,alpha_2_Std,alpha_2_Max,alpha_2_Min,alpha_3_Mean,alpha_3_Std,alpha_3_Max,alpha_3_Min,alpha_4_Mean,alpha_4_Std,alpha_4_Max,alpha_4_Min,alpha_5_Mean,alpha_5_Std,alpha_5_Max,alpha_5_Min,Alpha_loss_Mean,Alpha_loss_Std,Alpha_loss_Max,Alpha_loss_Min,Training/policy_loss_Mean,Training/policy_loss_Std,Training/policy_loss_Max,Training/policy_loss_Min,Training/qf1_loss_Mean,Training/qf1_loss_Std,Training/qf1_loss_Max,Training/qf1_loss_Min,Training/qf2_loss_Mean,Training/qf2_loss_Std,Training/qf2_loss_Max,Training/qf2_loss_Min,Training/pf_norm_Mean,Training/pf_norm_Std,Training/pf_norm_Max,Training/pf_norm_Min,Training/qf1_norm_Mean,Training/qf1_norm_Std,Training/qf1_norm_Max,Training/qf1_norm_Min,Training/qf2_norm_Mean,Training/qf2_norm_Std,Training/qf2_norm_Max,Training/qf2_norm_Min,log_std/mean_Mean,log_std/mean_Std,log_std/mean_Max,log_std/mean_Min,log_std/std_Mean,log_std/std_Std,log_std/std_Max,log_std/std_Min,log_std/max_Mean,log_std/max_Std,log_std/max_Max,log_std/max_Min,log_std/min_Mean,log_std/min_Std,log_std/min_Max,log_std/min_Min,log_prob_0_Mean,log_prob_0_Std,log_prob_0_Max,log_prob_0_Min,log_prob_1_Mean,log_prob_1_Std,log_prob_1_Max,log_prob_1_Min,log_prob_2_Mean,log_prob_2_Std,log_prob_2_Max,log_prob_2_Min,log_prob_3_Mean,log_prob_3_Std,log_prob_3_Max,log_prob_3_Min,log_prob_4_Mean,log_prob_4_Std,log_prob_4_Max,log_prob_4_Min,log_prob_5_Mean,log_prob_5_Std,log_prob_5_Max,log_prob_5_Min,log_probs/mean_Mean,log_probs/mean_Std,log_probs/mean_Max,log_probs/mean_Min,log_probs/std_Mean,log_probs/std_Std,log_probs/std_Max,log_probs/std_Min,log_probs/max_Mean,log_probs/max_Std,log_probs/max_Max,log_probs/max_Min,log_probs/min_Mean,log_probs/min_Std,log_probs/min_Max,log_probs/min_Min,mean/mean_Mean,mean/mean_Std,mean/mean_Max,mean/mean_Min,mean/std_Mean,mean/std_Std,mean/std_Max,mean/std_Min,mean/max_Mean,mean/max_Std,mean/max_Max,mean/max_Min,mean/min_Mean,mean/min_Std,mean/min_Max,mean/min_Min
175,472.96837401390076,223200,-1899.24096,-3183.60134,-2.84340,0.13778,10.01813,462.81242,-3790.21777,-807.51218,-960.55417,-1177.26921,-1741.72668,-2735.50417,-4.83456,0.11888,-4.59168,-5.32179,0.04833,0.00016,0.04873,0.04812,0.06999,0.00025,0.07051,0.06966,0.08356,0.00013,0.08378,0.08340,0.08696,0.00011,0.08706,0.08663,0.09513,0.00017,0.09543,0.09477,0.09610,0.00011,0.09646,0.09594,-0.01025,0.29375,0.78339,-0.73875,361.49279,4.22183,373.67371,350.33133,8.41509,2.92539,18.54925,5.06013,7.83255,2.38772,16.52345,4.80979,8.14559,3.34850,24.96510,2.74482,4038.93760,1325.02951,7495.71387,1300.19543,4025.87588,1034.15005,7311.51123,1346.31689,-1.11843,0.01518,-1.07995,-1.15949,0.48398,0.00524,0.49589,0.46761,0.19244,0.14124,0.86054,-0.01055,-3.15226,0.12617,-2.88122,-3.58455,5.98197,0.18657,6.51120,5.52988,5.97792,0.19954,6.55563,5.45698,5.97932,0.19717,6.59760,5.36284,6.00991,0.21255,6.58538,5.44265,6.01842,0.20926,6.64789,5.52512,6.01501,0.22653,6.69852,5.15066,5.99709,0.11581,6.30343,5.70530,3.37583,0.08057,3.69805,3.18828,23.20290,3.54580,33.25610,16.45170,-6.80887,1.57686,-3.51214,-13.78968,-0.11806,0.02922,-0.04732,-0.19033,1.34139,0.01436,1.40110,1.30741,4.08958,0.47507,5.66021,3.33249,-4.19720,0.47755,-3.45846,-5.56362
176,452.9783937931061,224400,-1890.29119,-2994.55196,-1.02210,0.16908,9.91243,442.89684,-3778.78348,-840.64415,-956.64899,-1180.44469,-1807.71941,-2821.94539,-4.78690,0.12619,-4.49179,-5.11090,0.04848,0.00007,0.04861,0.04836,0.06982,0.00017,0.07010,0.06954,0.08267,0.00034,0.08339,0.08235,0.08664,0.00020,0.08698,0.08631,0.09504,0.00025,0.09538,0.09469,0.09657,0.00026,0.09713,0.09624,-0.01104,0.31493,0.84848,-0.83350,360.23887,4.24805,372.58258,349.89822,7.89322,2.16567,19.53240,4.94054,8.48827,3.45467,28.75639,4.69742,7.98594,3.49441,21.53859,2.53871,3944.37301,1301.30441,7651.25195,1024.00000,4010.94214,1604.34958,11721.21680,913.36963,-1.12221,0.01629,-1.07761,-1.17255,0.48577,0.00580,0.50158,0.47050,0.24622,0.16497,0.81205,-0.01720,-3.19884,0.13509,-2.93659,-3.61016,6.00468,0.19668,6.55152,5.43622,5.97426,0.19021,6.47054,5.44705,5.96664,0.22786,6.61995,5.25560,5.99849,0.20847,6.64560,5.43582,6.00439,0.21477,6.56272,5.43566,6.02745,0.21985,6.69226,5.40889,5.99599,0.12394,6.33187,5.67519,3.38538,0.07723,3.56974,3.17902,23.68792,3.88919,39.93941,16.00018,-6.61434,1.43658,-3.77588,-12.68856,-0.11247,0.03006,-0.03091,-0.19308,1.33906,0.01376,1.37390,1.30270,4.23100,0.52164,6.11284,3.29034,-4.34996,0.59544,-3.45295,-6.49610
177,456.35006380081177,225600,-2058.65878,-2954.49278,-0.99476,0.13733,10.20214,446.01055,-3801.72893,-815.86009,-957.90126,-1176.43823,-1723.48995,-2746.07206,-4.78173,0.11978,-4.50076,-5.32784,0.04881,0.00017,0.04907,0.04845,0.06921,0.00018,0.06957,0.06896,0.08244,0.00020,0.08271,0.08208,0.08710,0.00018,0.08762,0.08682,0.09548,0.00015,0.09567,0.09517,0.09805,0.00047,0.09885,0.09713,0.05037,0.33803,0.86008,-0.82986,359.97032,3.70475,374.53394,351.70425,7.73604,2.51301,18.88496,4.83658,6.80277,1.75119,18.72133,4.56650,7.74639,3.44884,25.98601,2.76896,4127.83071,1297.20231,8452.08691,928.43134,3867.44285,1232.26634,7207.20020,879.05768,-1.12105,0.01244,-1.08408,-1.14847,0.48219,0.00771,0.50053,0.46558,0.21298,0.12912,0.80276,0.00508,-3.16164,0.13282,-2.84463,-3.54952,6.03864,0.21176,6.47555,5.49167,5.98721,0.22488,6.67280,5.33054,5.98878,0.22439,6.67141,5.46332,6.03673,0.20229,6.62950,5.28980,5.99439,0.21580,6.51750,5.33949,6.07353,0.21259,6.59245,5.57944,6.01988,0.13193,6.33603,5.68138,3.38089,0.08179,3.59709,3.19914,22.90505,3.00673,32.29015,16.62354,-6.45668,1.54063,-3.72465,-13.10768,-0.12173,0.03297,-0.04102,-0.20448,1.34108,0.01454,1.38373,1.29708,3.99906,0.39535,5.46851,3.22273,-4.23404,0.53981,-3.34960,-5.91806
178,458.91661071777344,226800,-1981.63342,-3081.99348,-1.85999,0.12385,9.93020,448.79423,-3789.25403,-839.24217,-962.43080,-1208.47010,-1716.40859,-2618.38802,-4.78609,0.12698,-4.41152,-5.11702,0.04876,0.00028,0.04906,0.04816,0.06895,0.00037,0.06940,0.06830,0.08273,0.00017,0.08303,0.08232,0.08813,0.00019,0.08837,0.08762,0.09529,0.00011,0.09549,0.09506,0.09897,0.00015,0.09926,0.09875,-0.03041,0.33535,0.90541,-1.10024,359.87420,4.17968,372.97995,347.72690,8.11667,2.59513,19.49510,5.03951,7.75722,2.70756,21.97740,4.59551,8.69947,3.77617,26.82667,2.89319,4102.11815,1223.02081,8570.18750,1375.36401,4388.68166,1928.31916,14222.12598,1182.44360,-1.11767,0.01385,-1.07799,-1.15141,0.48168,0.00499,0.49365,0.46792,0.18008,0.11408,0.64081,-0.03684,-3.17246,0.11589,-2.89386,-3.53298,5.94134,0.21230,6.53046,5.30178,5.95576,0.20436,6.43845,5.34127,6.01472,0.22110,6.80820,5.39298,6.02842,0.24414,6.69570,5.28187,5.99638,0.21749,6.47459,5.32777,6.00668,0.22573,6.56699,5.36087,5.99055,0.13190,6.36110,5.55543,3.37613,0.08952,3.58010,3.10854,23.35195,3.12405,31.73220,16.26411,-6.41163,1.50509,-3.63479,-12.59011,-0.11173,0.03180,-0.03249,-0.20545,1.34105,0.01692,1.37884,1.27872,4.21425,0.51708,6.25347,3.30961,-4.17543,0.45193,-3.39940,-5.83736
179,453.72285532951355,228000,-1882.19805,-3007.58182,-1.00015,0.01269,9.61698,444.09313,-3739.69308,-841.46543,-991.02645,-1217.74073,-1801.97660,-2553.51469,-4.77750,0.13203,-4.45723,-5.13005,0.04809,0.00008,0.04818,0.04794,0.06815,0.00018,0.06841,0.06786,0.08260,0.00013,0.08286,0.08237,0.08842,0.00011,0.08857,0.08819,0.09492,0.00024,0.09525,0.09458,0.09889,0.00027,0.09929,0.09852,-0.02367,0.36506,0.90446,-1.24045,359.55392,4.01647,369.71695,348.60992,8.23282,2.53454,19.86983,4.64392,8.64040,3.02450,17.98027,4.85582,9.93996,4.39849,27.72897,2.86268,4608.35461,2031.41509,13956.67578,1270.65625,4206.61031,1418.51397,9650.60156,1187.19910,-1.12151,0.01343,-1.08405,-1.15469,0.48161,0.00556,0.49700,0.46042,0.17835,0.11376,0.92129,-0.03414,-3.15312,0.11280,-2.93016,-3.46246,5.99304,0.17458,6.45889,5.52357,5.98102,0.20697,6.48438,5.45900,6.00245,0.24730,6.73808,5.26099,6.00691,0.23377,6.60434,5.42099,5.97806,0.22059,6.61692,5.42331,5.98203,0.24541,6.73063,5.15317,5.99059,0.14562,6.36719,5.49792,3.36193,0.08433,3.57570,3.15701,22.33229,2.96619,30.15507,16.89090,-6.48837,1.64801,-3.46347,-12.42957,-0.11329,0.03123,0.01454,-0.18888,1.33813,0.01636,1.38430,1.29626,4.14321,0.52134,6.69393,3.31152,-4.05790,0.36990,-3.31998,-5.43735
180,458.816330909729,229200,-1907.53609,-2928.00363,-3.74228,0.06346,10.20981,448.54298,-4184.10151,-890.77330,-926.50639,-1242.36301,-2131.63399,-3135.72421,-4.75087,0.13569,-4.43288,-5.07815,0.04812,0.00004,0.04819,0.04804,0.06792,0.00014,0.06811,0.06771,0.08267,0.00013,0.08284,0.08235,0.08858,0.00009,0.08870,0.08842,0.09518,0.00027,0.09554,0.09464,0.09907,0.00021,0.09947,0.09870,0.01448,0.28855,0.86248,-0.73205,358.40403,3.95083,369.12170,347.08704,6.63958,1.33410,11.89207,4.69610,8.41222,4.50731,41.45668,4.64755,7.97020,3.12931,22.17305,2.48394,3886.94644,845.46042,5938.94043,1773.01562,5325.49759,2405.95210,15277.45996,1071.66772,-1.12555,0.01687,-1.07895,-1.17164,0.47986,0.00583,0.49416,0.46376,0.16013,0.10369,0.53200,-0.03701,-3.14204,0.12796,-2.84739,-3.45069,6.00170,0.18576,6.48345,5.40446,5.98897,0.18967,6.60989,5.40157,5.98034,0.19866,6.57129,5.42632,6.01140,0.22909,6.56967,5.42172,6.03782,0.23287,6.66998,5.39792,6.01880,0.24468,6.76628,5.33986,6.00651,0.11544,6.34772,5.70011,3.35062,0.08014,3.58165,3.12556,22.11045,2.75327,32.00006,16.30162,-6.44775,1.60112,-3.72026,-13.19223,-0.11278,0.03148,-0.03109,-0.18775,1.33753,0.01514,1.37740,1.29896,3.98451,0.46728,5.98837,3.34308,-3.96879,0.34308,-3.32480,-5.24414
181,466.96201395988464,230400,-1995.12449,-2993.09158,-1.06416,0.03751,10.16943,456.75503,-3805.24398,-771.78593,-961.28885,-1162.43950,-1881.07086,-2884.81090,-4.74784,0.12523,-4.42117,-5.07880,0.04813,0.00022,0.04844,0.04778,0.06756,0.00030,0.06793,0.06712,0.08235,0.00012,0.08255,0.08216,0.08900,0.00012,0.08927,0.08870,0.09571,0.00007,0.09583,0.09553,0.09929,0.00010,0.09958,0.09911,0.02494,0.31322,0.79309,-0.96671,358.30920,3.95669,369.14429,347.22580,7.31404,2.80793,21.16443,4.65147,8.50834,2.88825,19.70321,4.81362,9.28118,3.92182,27.64345,3.04983,3935.24325,1062.11725,7969.54443,1092.89099,4089.41904,1075.79756,7486.86182,1249.60974,-1.12557,0.01540,-1.07934,-1.16334,0.48236,0.00663,0.49830,0.46528,0.16983,0.11557,0.52961,-0.05782,-3.15894,0.13409,-2.81263,-3.53228,6.00342,0.20943,6.51775,5.48460,5.97850,0.19220,6.41756,5.41484,6.01948,0.18754,6.51520,5.45719,6.02944,0.22698,6.69830,5.47468,6.01120,0.22412,6.75128,5.24986,6.02191,0.23305,6.68864,5.52649,6.01066,0.12324,6.31228,5.62382,3.35975,0.07799,3.60317,3.16107,21.95212,2.63642,30.70819,16.62806,-6.42573,1.36563,-3.61935,-11.00945,-0.12194,0.03231,-0.02912,-0.18962,1.33710,0.01292,1.36735,1.29499,4.08020,0.54420,6.55131,3.26060,-4.01274,0.37901,-3.39794,-5.55554
182,460.5807752609253,231600,-1693.85451,-3176.51319,-0.84503,0.04965,10.07668,450.45440,-3714.64980,-848.10412,-949.44932,-1190.15795,-1767.75125,-2688.10748,-4.73840,0.11638,-4.38884,-5.06370,0.04801,0.00019,0.04829,0.04765,0.06762,0.00017,0.06801,0.06732,0.08305,0.00027,0.08362,0.08257,0.08965,0.00028,0.09032,0.08928,0.09563,0.00027,0.09619,0.09525,0.09953,0.00029,0.10018,0.09924,0.02714,0.33023,0.93883,-0.93546,358.15378,3.50609,367.58380,348.76935,7.43622,3.13405,29.35080,4.76515,6.26518,1.27472,12.64359,4.49368,8.61777,3.58898,24.52267,3.04146,3998.83364,1442.72979,11703.90137,1144.24377,3774.76275,982.37561,6407.51074,1629.30518,-1.12792,0.01441,-1.08515,-1.16120,0.47997,0.00646,0.49819,0.46039,0.16170,0.11785,0.76150,-0.08068,-3.12846,0.10826,-2.82615,-3.38147,5.96176,0.19525,6.43531,5.48116,6.02428,0.20791,6.61558,5.56607,6.02858,0.21521,6.56470,5.48334,6.04062,0.21128,6.50642,5.38672,6.00471,0.22542,6.64780,5.54191,6.01438,0.23501,6.59754,5.46812,6.01239,0.13020,6.36534,5.63985,3.37235,0.07380,3.58926,3.17244,22.33487,2.86240,32.76004,16.78915,-6.39482,1.37750,-3.76623,-11.05578,-0.11165,0.02615,-0.04774,-0.18775,1.33825,0.01402,1.37131,1.30531,4.05146,0.45285,5.83265,3.37026,-4.10153,0.41401,-3.41219,-6.04168
183,465.6762614250183,232800,-1929.03999,-3014.86028,-1.18686,0.06299,9.22863,456.33484,-3760.80456,-827.33666,-947.02520,-1180.08223,-1739.58635,-2635.25420,-4.73713,0.12689,-4.39547,-5.04054,0.04747,0.00016,0.04772,0.04714,0.06803,0.00014,0.06827,0.06782,0.08353,0.00016,0.08378,0.08331,0.09043,0.00021,0.09090,0.09003,0.09622,0.00022,0.09680,0.09593,0.10019,0.00026,0.10058,0.09970,0.02852,0.33544,1.24554,-0.58766,357.56680,4.24210,367.74506,346.82590,8.80309,3.26030,20.21676,4.98190,8.95543,6.59511,65.36678,4.46781,8.87259,3.73625,25.38638,2.29349,4451.75232,1446.18948,8313.95410,1488.63623,4467.50134,2133.62858,14802.86230,1569.22046,-1.11681,0.01399,-1.08141,-1.15260,0.48177,0.00646,0.49531,0.46221,0.18121,0.12181,0.62005,-0.04912,-3.10902,0.12128,-2.82307,-3.52832,5.97326,0.18907,6.53650,5.53233,6.02029,0.19928,6.52413,5.49865,6.01216,0.20702,6.58353,5.46401,6.02147,0.22540,6.68718,5.47811,6.03643,0.22754,6.66174,5.41740,6.01336,0.26687,6.83472,5.37377,6.01283,0.13357,6.49205,5.74796,3.36118,0.08056,3.62994,3.15637,22.02564,2.92856,31.55096,16.34313,-6.57622,1.62425,-3.41716,-14.79206,-0.10692,0.02741,-0.04133,-0.21740,1.34267,0.01448,1.39440,1.31238,3.96978,0.38913,5.83309,3.23848,-4.07265,0.42131,-3.25530,-5.54745
184,449.2598044872284,234000,-1932.73192,-2903.49065,-1.19627,0.01386,10.24245,439.00343,-3743.12927,-861.57759,-1008.63001,-1213.14834,-1758.57401,-2571.83937,-4.73067,0.12645,-4.33220,-5.12381,0.04701,0.00016,0.04721,0.04673,0.06800,0.00024,0.06831,0.06737,0.08355,0.00014,0.08378,0.08312,0.09062,0.00020,0.09090,0.09027,0.09708,0.00011,0.09721,0.09681,0.10043,0.00010,0.10062,0.10026,-0.06304,0.32033,1.20272,-0.74458,357.60531,4.01571,367.05164,343.17221,7.70515,2.23766,17.74417,4.78222,8.31292,8.05149,84.26998,4.80184,8.48801,3.62286,24.82735,2.86302,4051.50613,1441.12582,10062.42969,592.79700,4248.96817,2094.68451,17144.00586,1134.71912,-1.12227,0.01751,-1.08018,-1.16872,0.48008,0.00581,0.49666,0.46465,0.21273,0.11729,0.71812,-0.05373,-3.15166,0.12258,-2.88564,-3.48580,5.96980,0.18153,6.54547,5.55026,5.94866,0.21608,6.62832,5.31879,5.97173,0.20654,6.70788,5.44011,5.96793,0.22232,6.64351,5.43301,6.00308,0.22685,6.52514,5.44216,5.99651,0.23232,6.56625,5.32547,5.97629,0.12786,6.47508,5.69137,3.33838,0.08560,3.58946,3.14645,21.82782,3.15329,31.92897,16.12481,-6.52752,1.56264,-3.37495,-11.88588,-0.11240,0.02672,-0.04101,-0.19246,1.33529,0.01553,1.37661,1.29296,4.05700,0.46296,5.39261,3.27931,-4.01530,0.41536,-3.40667,-5.98475
185,467.82016825675964,235200,-1713.71683,-3001.04501,-3.16696,0.02016,10.09054,457.64873,-3736.16723,-830.81444,-961.88970,-1172.25422,-1714.99529,-2520.42641,-4.70702,0.12038,-4.40331,-5.03365,0.04728,0.00026,0.04764,0.04677,0.06747,0.00013,0.06775,0.06728,0.08348,0.00020,0.08376,0.08309,0.09065,0.00034,0.09134,0.09024,0.09731,0.00028,0.09776,0.09695,0.10048,0.00013,0.10082,0.10027,0.09273,0.37370,1.01607,-0.80986,356.31287,3.98476,367.07718,346.47739,7.66393,2.39999,19.64990,4.61475,7.30801,1.93875,12.92007,4.80139,8.52158,3.41290,22.70391,2.53867,3968.34942,1087.70222,7107.49951,1372.14990,4215.33959,1322.88131,10418.62598,984.76288,-1.12110,0.01361,-1.07546,-1.15104,0.47962,0.00603,0.49519,0.46481,0.21031,0.13235,0.90196,-0.00252,-3.15617,0.13093,-2.93200,-3.49558,6.06153,0.20167,6.63587,5.50463,6.02564,0.21527,6.63683,5.47986,6.02731,0.25055,6.75286,5.38175,6.04958,0.24126,6.71166,5.54767,6.02896,0.25157,6.87923,5.29476,6.01944,0.23672,6.71101,5.35702,6.03541,0.14843,6.39776,5.67830,3.34450,0.07176,3.51990,3.17515,22.24175,2.85693,32.39766,15.82009,-6.30133,1.45497,-3.10679,-16.39597,-0.13290,0.03647,-0.04743,-0.21126,1.34029,0.01511,1.38185,1.30690,4.09748,0.42398,5.77352,3.35333,-4.09365,0.43009,-3.40836,-6.27500
186,461.63911652565,236400,-1912.90483,-3045.25022,-1.42091,0.01531,10.25843,451.32738,-3678.58486,-807.67843,-942.50031,-1165.45325,-1610.73131,-2664.43787,-4.69622,0.12500,-4.34613,-5.07493,0.04762,0.00010,0.04781,0.04739,0.06727,0.00035,0.06777,0.06650,0.08313,0.00044,0.08372,0.08237,0.09120,0.00018,0.09146,0.09074,0.09729,0.00016,0.09772,0.09702,0.10058,0.00016,0.10081,0.10031,-0.10275,0.31292,0.66918,-1.09257,355.92370,3.95567,369.63705,344.92761,6.65829,1.83703,16.58013,4.60700,7.24985,2.34860,18.51291,4.59503,8.81256,3.68100,26.55039,2.94044,3836.85085,1246.58429,7148.56055,1367.41296,3945.42264,1166.04808,8222.90234,1124.60657,-1.12541,0.01401,-1.07854,-1.16065,0.47754,0.00568,0.49134,0.46225,0.15131,0.10790,0.39255,-0.09029,-3.15206,0.12691,-2.84913,-3.55335,5.97665,0.18392,6.52228,5.51647,5.92484,0.20887,6.48536,5.32932,5.93521,0.21583,6.57794,5.35178,5.97175,0.20664,6.59031,5.49230,5.96931,0.22823,6.58407,5.25179,5.98166,0.23428,6.57361,5.39320,5.95990,0.12436,6.26524,5.57934,3.34204,0.08740,3.58829,3.01324,22.20675,2.99671,32.58956,16.33496,-6.54377,1.56997,-3.07771,-12.46237,-0.12731,0.02852,-0.05946,-0.21859,1.33087,0.01635,1.38041,1.28783,3.97418,0.41658,6.06120,3.30860,-4.05919,0.39920,-3.44067,-5.67261
187,463.5904211997986,237600,-2103.72348,-2906.67286,-0.92809,0.07787,10.04132,453.47118,-3967.97211,-806.22227,-944.20280,-1241.16297,-2137.05369,-3044.36657,-4.67971,0.12045,-4.35219,-4.94006,0.04691,0.00020,0.04738,0.04663,0.06612,0.00012,0.06648,0.06585,0.08204,0.00021,0.08241,0.08173,0.09063,0.00013,0.09085,0.09046,0.09699,0.00015,0.09732,0.09680,0.10068,0.00018,0.10105,0.10037,-0.04358,0.37291,1.36273,-0.74446,355.44372,3.78355,366.25165,347.30078,7.66430,2.23266,17.93046,4.85562,7.77038,2.46072,17.40349,4.29995,7.64367,3.18121,26.52585,3.06069,4274.82656,1587.53685,9549.69922,605.48102,4362.41425,1758.95355,10670.21875,961.39172,-1.12375,0.01436,-1.07646,-1.15903,0.47854,0.00601,0.49192,0.46257,0.18654,0.13150,0.71871,-0.01094,-3.15845,0.12078,-2.88396,-3.50213,5.95207,0.19309,6.47018,5.43306,5.96764,0.22244,6.66274,5.35742,5.98733,0.23670,6.74620,5.37579,5.98761,0.23613,6.88770,5.34921,5.99919,0.24612,6.64750,5.27566,6.01556,0.25522,6.88087,5.39911,5.98490,0.14875,6.54548,5.71180,3.32517,0.08378,3.50788,3.11183,22.39078,2.81065,32.21456,16.20350,-6.28129,1.54064,-3.45075,-15.77208,-0.12607,0.03297,-0.04555,-0.21945,1.33445,0.01793,1.38281,1.28714,3.99033,0.42488,5.58236,3.33164,-4.11499,0.42041,-3.37719,-5.57194
188,456.42610216140747,238800,-1751.38297,-3046.37781,-2.75466,0.07703,10.09463,446.25441,-3867.97412,-799.83642,-939.71555,-1205.48464,-1849.50331,-2815.36107,-4.65033,0.12710,-4.27630,-4.96294,0.04717,0.00034,0.04758,0.04664,0.06588,0.00019,0.06610,0.06548,0.08289,0.00069,0.08385,0.08195,0.09131,0.00059,0.09216,0.09041,0.09772,0.00064,0.09872,0.09693,0.10179,0.00078,0.10289,0.10068,0.15615,0.37570,1.08940,-0.92793,354.04002,3.99508,362.03006,344.27539,6.16741,1.10640,12.01268,4.12839,7.09377,2.98277,24.90202,4.45616,8.06707,3.40640,26.65116,3.24200,3650.85469,986.02630,6455.60303,1468.77563,3786.04537,1077.16563,8180.45410,676.30243,-1.13197,0.01409,-1.09176,-1.16255,0.47984,0.00533,0.49244,0.46679,0.16512,0.13628,0.98083,-0.05419,-3.17829,0.12422,-2.81651,-3.55997,6.04824,0.20521,6.56961,5.44251,6.00360,0.22241,6.69772,5.39008,6.09067,0.22488,6.73795,5.59537,6.07556,0.23636,6.78979,5.47683,6.07540,0.22323,6.56055,5.57095,6.08613,0.25900,6.80957,5.42507,6.06327,0.14802,6.42654,5.64198,3.33661,0.08642,3.58144,3.11722,22.39773,2.89651,29.94291,16.10020,-6.39903,1.53159,-3.53877,-12.73022,-0.12444,0.03471,-0.03831,-0.21991,1.33713,0.01586,1.37090,1.29447,4.02299,0.45682,6.13736,3.31503,-4.10748,0.42695,-3.33827,-5.79110
189,452.0011622905731,240000,-2077.36496,-3163.59736,-1.27302,0.10075,9.85417,442.04619,-3768.92082,-777.68331,-924.11188,-1131.55103,-1723.09006,-2709.96934,-4.64372,0.12923,-4.24318,-4.98445,0.04718,0.00016,0.04744,0.04690,0.06550,0.00019,0.06589,0.06518,0.08416,0.00016,0.08450,0.08384,0.09177,0.00027,0.09217,0.09141,0.09846,0.00020,0.09876,0.09818,0.10253,0.00021,0.10287,0.10218,-0.03145,0.32629,0.79995,-1.20434,353.97651,4.19007,365.66296,342.66617,8.34413,4.55231,40.06206,4.57974,6.91904,1.98197,17.20144,4.54825,8.51356,3.90751,33.06145,2.80369,4374.95674,1745.24734,12144.21289,1336.98047,3880.43811,1141.95275,7534.59131,1406.22388,-1.12967,0.01575,-1.07498,-1.16656,0.47904,0.00465,0.49072,0.46885,0.17124,0.15110,0.95573,-0.05085,-3.15272,0.12076,-2.92568,-3.53342,5.97678,0.18655,6.50461,5.42036,5.97315,0.20244,6.51869,5.31734,6.02934,0.22316,6.71398,5.45741,5.97108,0.19070,6.41543,5.31831,5.98281,0.22183,6.63249,5.31197,5.99619,0.23086,6.67605,5.37661,5.98823,0.12950,6.33264,5.52806,3.32335,0.08159,3.52866,3.10985,23.02639,3.25386,34.89129,16.33208,-6.36204,1.44886,-3.27735,-12.27512,-0.12178,0.03314,-0.01794,-0.21576,1.33168,0.01692,1.38289,1.29211,4.06861,0.44816,5.43145,3.27571,-4.08613,0.41820,-3.23187,-5.96576
190,450.0279245376587,241200,-1948.61595,-3088.61366,-1.17833,0.04292,10.45613,439.52882,-3896.07167,-795.63204,-910.47943,-1081.19721,-1786.69997,-2835.39381,-4.66303,0.12997,-4.30485,-5.05304,0.04708,0.00015,0.04735,0.04688,0.06517,0.00017,0.06557,0.06500,0.08421,0.00020,0.08460,0.08395,0.09106,0.00023,0.09153,0.09076,0.09769,0.00035,0.09839,0.09724,0.10235,0.00031,0.10288,0.10185,0.00080,0.33243,0.76554,-0.90463,354.07736,4.13405,366.27890,344.29044,8.33944,3.23870,24.24010,4.50353,7.79582,7.37605,76.02335,4.19212,7.98125,3.39954,21.75688,2.52840,4200.48925,1351.62644,10562.06641,1212.17053,3930.03964,2086.19024,16841.46680,843.63824,-1.12670,0.01551,-1.08432,-1.17444,0.48085,0.00706,0.49809,0.46493,0.15296,0.13130,0.78750,-0.06897,-3.20944,0.13182,-2.87865,-3.58733,6.02374,0.18996,6.53838,5.47561,6.01215,0.20923,6.58486,5.50098,5.99426,0.21129,6.57607,5.33260,5.97721,0.21350,6.47407,5.17991,5.97812,0.21046,6.54984,5.49549,6.00802,0.24109,6.61196,5.38355,5.99892,0.13152,6.29307,5.64097,3.33425,0.08336,3.54054,3.07700,22.38935,2.90304,31.97394,16.15683,-6.49919,1.61466,-3.03587,-13.69820,-0.11659,0.02720,-0.03128,-0.17564,1.33598,0.01489,1.36875,1.28857,3.98412,0.41208,5.88855,3.32109,-4.09603,0.42982,-3.33790,-5.84312
